date,cpi_yoy,fx,month,cpi_yoy_growthRate,cpi_yoy_lag1,cpi_yoy_lag2,bankCreditPnfs_lag2,totalCreditPnfsLCY_lag2,cpi_yoy_lag3,bankCreditPnfs_lag3,totalCreditPnfsLCY_lag3,cpi_yoy_lag4,bankCreditPnfs_lag4,totalCreditPnfsLCY_lag4,fx_std,is_systemic_crisis
1960-04-01,2.249137,2.132087,1960-05,-8.810120417498258,2.0348835000000003,2.1861825,47.644,98.299,1.38894875,44.854,92.629,-0.28797725,42.763,88.288,0.0022669442107139,0.0
1960-07-01,1.29228025,2.132088987012987,1960-08,-0.0695983203123945,2.249137,2.0348835000000003,49.115,101.333,2.1861825,47.644,98.299,1.38894875,44.854,92.629,0.0019643618504721,0.0
1960-10-01,0.914952,2.1327446666666665,1960-11,-0.5814841624612768,1.29228025,2.249137,50.903000000000006,105.022,2.0348835000000003,49.115,101.333,2.1861825,47.644,98.299,0.0009671222883419,0.0
1961-01-01,1.652273,2.1032020555555557,1961-02,-0.188025751842796,0.914952,1.29228025,52.586,108.495,2.249137,50.903000000000006,105.022,2.0348835000000003,49.115,101.333,0.0139378198112891,0.0
1961-04-01,1.7587886,2.030462833333333,1961-05,-0.2180162435636424,1.652273,0.914952,49.10966666666667,110.513,1.29228025,52.586,108.495,2.249137,50.903000000000006,105.022,0.0328431607772081,0.0
1961-07-01,2.6078418,2.039795015384616,1961-08,1.0180156742316535,1.7587886,1.652273,51.085,114.474,0.914952,49.10966666666667,110.513,1.29228025,52.586,108.495,0.0353162640108243,0.0
1961-10-01,2.6596886,2.044868967741936,1961-11,1.906915991221397,2.6078418,1.7587886,52.89166666666667,119.32800000000002,1.652273,51.085,114.474,0.914952,49.10966666666667,110.513,0.0362911205607295,0.0
1962-01-01,3.2492996,2.0436631875,1962-02,0.9665633947900858,2.6596886,2.6078418,54.468,123.631,1.7587886,52.89166666666667,119.32800000000002,1.652273,51.085,114.474,0.0369955594333632,0.0
1962-04-01,3.4612902,2.0434933050847457,1962-05,0.9679967222894212,3.2492996,2.6596886,56.135,128.092,2.6078418,54.468,123.631,1.7587886,52.89166666666667,119.32800000000002,0.0048154830703173,0.0
1962-07-01,2.5414366,2.0422570923076924,1962-08,-0.0254636611776067,3.4612902,3.2492996,57.218,131.195,2.6596886,56.135,128.092,2.6078418,54.468,123.631,0.0029534771855628,0.0
1962-10-01,2.4807238,2.0468429384615385,1962-11,-0.0672878772349515,2.5414366,3.4612902,59.074333333333335,136.196,3.2492996,57.218,131.195,2.6596886,56.135,128.092,0.00271505013285,0.0
1963-01-01,3.1467336,2.045850142857143,1963-02,-0.0315655718543157,2.4807238,2.5414366,60.449333333333335,140.215,3.4612902,59.074333333333335,136.196,3.2492996,57.218,131.195,0.0026740288808286,0.0
1963-04-01,3.0188678,2.0383170833333333,1963-05,-0.1278200828118947,3.1467336,2.4807238,62.31466666666666,145.161,2.5414366,60.449333333333335,140.215,3.4612902,59.074333333333335,136.196,0.0048449878102066,0.0
1963-07-01,2.3173498,2.0360416617647057,1963-08,-0.0881732796324723,3.0188678,3.1467336,63.54599999999999,148.352,2.4807238,62.31466666666666,145.161,2.5414366,60.449333333333335,140.215,0.0048681610057703,0.0
1963-10-01,3.2810490000000003,2.0328760000000003,1963-11,0.3226176166810672,2.3173498,3.0188678,65.65166666666667,153.681,3.1467336,63.54599999999999,148.352,2.4807238,62.31466666666666,145.161,0.0027727994665208,0.0
1964-01-01,2.4208096,2.0320421129032256,1964-02,-0.2306912793634645,3.2810490000000003,2.3173498,66.914,157.224,3.0188678,65.65166666666667,153.681,3.1467336,63.54599999999999,148.352,0.0028175151552042,0.0
1964-04-01,1.989138,2.031920983870968,1964-05,-0.3410980103202929,2.4208096,3.2810490000000003,68.94333333333333,162.635,2.3173498,66.914,157.224,3.0188678,65.65166666666667,153.681,0.0013510743241534,0.0
1964-07-01,2.6857382000000003,2.032423455882353,1964-08,0.1589696989207241,1.989138,2.4208096,69.79866666666668,165.749,3.2810490000000003,68.94333333333333,162.635,2.3173498,66.914,157.224,0.0015750901441891,0.0
1964-10-01,2.18713,2.032801212121212,1964-11,-0.3334052615489742,2.6857382000000003,1.989138,71.98133333333334,171.79100000000005,2.4208096,69.79866666666668,165.749,3.2810490000000003,68.94333333333333,162.635,0.0005968580627311,0.0
1965-01-01,2.0544458,2.0337478888888887,1965-02,-0.1513393701016386,2.18713,2.6857382000000003,73.71033333333334,176.55000000000004,1.989138,71.98133333333334,171.79100000000005,2.4208096,69.79866666666668,165.749,0.0004321187027117,0.0
1965-04-01,2.8737726,2.0381157741935483,1965-05,0.4447326429840461,2.0544458,2.18713,75.79533333333333,182.417,2.6857382000000003,73.71033333333334,176.55000000000004,1.989138,71.98133333333334,171.79100000000005,0.0018636247628466,0.0
1965-07-01,3.846154,2.049962367647059,1965-08,0.4320658655411757,2.8737726,2.0544458,77.26233333333333,186.787,2.18713,75.79533333333333,182.417,2.6857382000000003,73.71033333333334,176.55000000000004,0.0051779959280269,0.0
1965-10-01,4.0270684,2.046419089552239,1965-11,0.8412569897536957,3.846154,2.8737726,79.57766666666667,193.66600000000005,2.0544458,77.26233333333333,186.787,2.18713,75.79533333333333,182.417,0.0063653732535181,0.0
1966-01-01,4.0765644000000005,2.052018875,1966-02,0.9842647588950756,4.0270684,3.846154,81.02466666666668,198.21400000000003,2.8737726,79.57766666666667,193.66600000000005,2.0544458,77.26233333333333,186.787,0.0061931670944184,0.0
1966-04-01,4.2409496,2.051737147540984,1966-05,0.4757429310864749,4.0765644000000005,4.0270684,83.12333333333333,204.038,3.846154,81.02466666666668,198.21400000000003,2.8737726,79.57766666666667,193.66600000000005,0.0066446468349192,0.0
1966-07-01,3.1111114,2.040426823529412,1966-08,-0.1911110683555572,4.2409496,4.0765644000000005,84.58766666666666,208.576,4.0270684,83.12333333333333,204.038,3.846154,81.02466666666668,198.21400000000003,0.0068795010257114,0.0
1966-10-01,2.8412602,2.03353926984127,1966-11,-0.2944594137015404,3.1111114,4.2409496,86.92199999999998,214.817,4.0765644000000005,84.58766666666666,208.576,4.0270684,83.12333333333333,204.038,0.0072481108971244,0.0
1967-01-01,2.5630824,2.032321158730159,1967-02,-0.3712640967968028,2.8412602,3.1111114,88.05033333333331,218.163,4.2409496,86.92199999999998,214.817,4.0765644000000005,84.58766666666666,208.576,0.0050336172544785,0.0
1967-04-01,1.770335,2.033333213114754,1967-05,-0.5825616508151853,2.5630824,2.8412602,89.10333333333334,220.94,3.1111114,88.05033333333331,218.163,4.2409496,86.92199999999998,214.817,0.005439151778086,0.0
1967-07-01,1.8197884,2.0456866769230766,1967-08,-0.4150680686008222,1.770335,2.5630824,89.38833333333334,221.68,2.8412602,89.10333333333334,220.94,3.1111114,88.05033333333331,218.163,0.0079350636103116,0.0
1967-10-01,1.336202,2.0415621129032258,1967-11,-0.5297150187089518,1.8197884,1.770335,90.93733333333334,225.692,2.5630824,89.38833333333334,221.68,2.8412602,89.10333333333334,220.94,0.0070867457288433,0.0
1968-01-01,1.461598,2.044365421875,1968-02,-0.4297498980134232,1.336202,1.8197884,92.242,229.188,1.770335,90.93733333333334,225.692,2.5630824,89.38833333333334,221.68,0.0067643903516021,0.0
1968-04-01,1.3165426,2.0382463,1968-05,-0.2563313723108903,1.461598,1.336202,94.51133333333333,235.212,1.8197884,92.242,229.188,1.770335,90.93733333333334,225.692,0.0081921597932733,0.0
1968-07-01,1.270263,2.0447013382352943,1968-08,-0.301972141376437,1.3165426,1.461598,95.55466666666666,237.952,1.336202,94.51133333333333,235.212,1.8197884,92.242,229.188,0.0057601163711648,0.0
1968-10-01,1.6451810000000002,2.036958476190476,1968-11,0.2312367441449723,1.270263,1.3165426,97.95766666666668,245.057,1.461598,95.55466666666666,237.952,1.336202,94.51133333333333,235.212,0.0067290064428612,0.0
1969-01-01,1.533265,2.052022888888889,1969-02,0.0490333183269271,1.6451810000000002,1.270263,99.94466666666666,250.726,1.3165426,97.95766666666668,245.057,1.461598,95.55466666666666,237.952,0.0106110381516446,0.0
1969-04-01,1.9489556,2.04637165,1969-05,0.48035893407475,1.533265,1.6451810000000002,104.32766666666669,263.28,1.270263,99.94466666666666,250.726,1.3165426,97.95766666666668,245.057,0.0104947185629578,0.0
1969-07-01,2.0901094,2.037984261538462,1969-08,0.6454146897138624,1.9489556,1.533265,106.52133333333336,270.51,1.6451810000000002,104.32766666666669,263.28,1.270263,99.94466666666666,250.726,0.0110022181842267,0.0
1969-10-01,1.989274,1.894889369230769,1969-11,0.2091520629037169,2.0901094,1.9489556,109.328,278.52,1.533265,106.52133333333336,270.51,1.6451810000000002,104.32766666666669,263.28,0.071138930825539,0.0
1970-01-01,2.929191,1.8831407049180329,1970-01,0.9104270951205432,1.989274,2.0901094,112.09133333333334,286.197,1.9489556,109.328,278.52,1.533265,106.52133333333336,270.51,0.0659240338940312,0.0
1970-04-01,3.3682954,1.859571870967742,1970-04,0.7282566108740498,2.929191,1.989274,120.855,303.734,2.0901094,112.09133333333334,286.197,1.9489556,109.328,278.52,0.0630164620386546,0.0
1970-07-01,3.503313400000001,1.8566415441176471,1970-07,0.6761387705351698,3.3682954,2.929191,122.94133333333332,309.742,1.989274,120.855,303.734,2.0901094,112.09133333333334,286.197,0.0640806526712116,0.0
1970-10-01,3.945319,1.8590061212121216,1970-10,0.9832959159974946,3.503313400000001,3.3682954,126.63466666666666,319.895,2.929191,122.94133333333332,309.742,1.989274,120.855,303.734,0.0120425976301104,0.0
1971-01-01,4.2678824,1.8575997049180328,1971-01,0.4570174495278729,3.945319,3.503313400000001,128.71133333333333,326.562,3.3682954,126.63466666666666,319.895,2.929191,122.94133333333332,309.742,0.012396440110667,0.0
1971-04-01,4.9756498,1.8247697727272727,1971-04,0.4772011385937231,4.2678824,3.945319,132.91033333333334,338.828,3.503313400000001,128.71133333333333,326.562,3.3682954,126.63466666666666,319.895,0.0174852564189975,0.0
1971-07-01,5.758242,1.7489459180327869,1971-07,0.6436559743698633,4.9756498,4.2678824,134.64166666666668,344.04400000000004,3.945319,132.91033333333334,338.828,3.503313400000001,128.71133333333333,326.562,0.039656418415334,0.0
1971-10-01,5.760006199999999,1.691384380952381,1971-11,0.4599595622052359,5.758242,4.9756498,140.0873333333333,354.675,4.2678824,134.64166666666668,344.04400000000004,3.945319,132.91033333333334,338.828,0.035877436228731,0.0
1972-01-01,5.4166618,1.63432775,1972-01,0.2691684756824604,5.760006199999999,5.758242,147.26466666666667,367.333,4.9756498,140.0873333333333,354.675,4.2678824,134.64166666666668,344.04400000000004,0.0199736731102951,0.0
1972-04-01,4.9499048000000005,1.623436390625,1972-04,-0.0051741985539255,5.4166618,5.760006199999999,154.634,384.193,5.758242,147.26466666666667,367.333,4.9756498,140.0873333333333,354.675,0.0304159450283555,0.0
1972-07-01,5.3613236,1.6261995238095237,1972-07,-0.0689304826021552,4.9499048000000005,5.4166618,159.86833333333334,392.8039999999999,5.760006199999999,154.634,384.193,5.758242,147.26466666666667,367.333,0.0362685195207896,0.0
1972-10-01,6.1464928,1.6376840166666669,1972-10,0.0670982958316954,5.3613236,4.9499048000000005,166.32166666666666,407.469,5.4166618,159.86833333333334,392.8039999999999,5.760006199999999,154.634,384.193,0.0362394234881421,0.0
1973-01-01,6.3910496000000006,1.536408241935484,1973-01,0.1798871400832151,6.1464928,5.3613236,169.87633333333335,417.838,4.9499048000000005,166.32166666666666,407.469,5.4166618,159.86833333333334,392.8039999999999,0.0635529428546467,0.0
1973-04-01,7.1537848,1.39921015625,1973-04,0.4452368457672153,6.3910496000000006,6.1464928,178.72733333333335,439.152,5.3613236,169.87633333333335,417.838,4.9499048000000005,166.32166666666666,407.469,0.0951038189770598,0.0
1973-07-01,7.1022486,1.225025365079365,1973-07,0.3247192540289862,7.1537848,6.3910496000000006,190.97866666666664,453.506,6.1464928,178.72733333333335,439.152,5.3613236,169.87633333333335,417.838,0.1114378932967808,0.0
1973-10-01,7.0324878,1.3009148253968257,1973-10,0.1441464309532747,7.1022486,7.1537848,208.101,468.566,6.3910496000000006,190.97866666666664,453.506,6.1464928,178.72733333333335,439.152,0.1621475213483499,0.0
1974-01-01,7.452887800000001,1.389510393442623,1974-01,0.1661445719338494,7.0324878,7.1022486,212.267,480.549,7.1537848,208.101,468.566,6.3910496000000006,190.97866666666664,453.506,0.20064624913143,0.0
1974-04-01,7.1624994,1.2809510303030305,1974-04,0.0012181803400068,7.452887800000001,7.0324878,208.21333333333337,495.78,7.1022486,212.267,480.549,7.1537848,208.101,468.566,0.1958246998357014,0.0
1974-07-01,6.924493200000001,1.3339944558823529,1974-07,-0.0250280453432732,7.1624994,7.452887800000001,215.45433333333332,502.743,7.0324878,208.21333333333337,495.78,7.1022486,212.267,480.549,0.1371936549380725,1.0
1974-10-01,6.72242,1.2941301904761906,1974-10,-0.0440907696988824,6.924493200000001,7.1624994,217.82033333333337,515.318,7.452887800000001,215.45433333333332,502.743,7.0324878,208.21333333333337,495.78,0.1334121179242902,1.0
1975-01-01,5.9452852,1.1952873,1975-01,-0.2022843547973446,6.72242,6.924493200000001,217.92966666666663,525.091,7.1624994,217.82033333333337,515.318,7.452887800000001,215.45433333333332,502.743,0.1121575713105579,0.0
1975-04-01,6.1950778,1.204312129032258,1975-04,-0.1350675994471984,5.9452852,6.72242,230.378,537.182,6.924493200000001,217.92966666666663,525.091,7.1624994,217.82033333333337,515.318,0.1011762508412779,0.0
1975-07-01,6.1316474,1.3016605820895522,1975-07,-0.1144987477206274,6.1950778,5.9452852,232.3646666666667,538.88,6.72242,230.378,537.182,6.924493200000001,217.92966666666663,525.091,0.1328543637967719,0.0
1975-10-01,5.5125972,1.328215515625,1975-10,-0.1799683447329978,6.1316474,6.1950778,234.06366666666668,546.848,5.9452852,232.3646666666667,538.88,6.72242,230.378,537.182,0.1295028690073504,0.0
1976-01-01,5.210437000000001,1.316204921875,1976-01,-0.1236018416744749,5.5125972,6.1316474,224.01266666666663,552.874,6.1950778,234.06366666666668,546.848,5.9452852,232.3646666666667,538.88,0.0783315989083397,0.0
1976-04-01,4.4923924,1.3076834838709677,1976-04,-0.274844877654321,5.210437000000001,5.5125972,232.30533333333327,572.431,6.1316474,224.01266666666663,552.874,6.1950778,234.06366666666668,546.848,0.0835626237859784,0.0
1976-07-01,3.700202200000001,1.2951006029411765,1976-07,-0.3965402837743081,4.4923924,5.210437000000001,236.15600000000003,575.281,5.5125972,232.30533333333327,572.431,6.1316474,224.01266666666663,552.874,0.0289102905968208,0.0
1976-10-01,3.7085056,1.2320910606060609,1976-11,-0.3272670820207941,3.700202200000001,4.4923924,241.129,590.634,5.210437000000001,236.15600000000003,575.281,5.5125972,232.30533333333327,572.431,0.0403653443142408,0.0
1977-01-01,3.8735808,1.224531328125,1977-01,-0.256572759636092,3.7085056,3.700202200000001,251.45899999999995,602.244,4.4923924,241.129,590.634,5.210437000000001,236.15600000000003,575.281,0.0413608458487665,0.0
1977-04-01,3.7325276,1.207764112903226,1977-04,-0.1691447968792753,3.8735808,3.7085056,263.2516666666667,622.176,3.700202200000001,251.45899999999995,602.244,4.4923924,241.129,590.634,0.0393234217431504,0.0
1977-07-01,3.943971,1.1811591846153846,1977-07,0.0658798592141798,3.7325276,3.8735808,263.17466666666667,625.807,3.7085056,263.2516666666667,622.176,3.700202200000001,251.45899999999995,602.244,0.0370487125448027,0.0
1977-10-01,3.5138774,1.136848016393443,1977-10,-0.0524815710134023,3.943971,3.7325276,272.5886666666667,642.307,3.8735808,263.17466666666667,625.807,3.7085056,263.2516666666667,622.176,0.0269020455462498,0.0
1978-01-01,3.0257684,1.0615896825396824,1978-01,-0.2188704570200265,3.5138774,3.943971,278.8186666666667,653.627,3.7325276,272.5886666666667,642.307,3.8735808,263.17466666666667,625.807,0.0462153649533262,0.0
1978-04-01,2.9335534,1.0617254,1978-04,-0.2140571445473035,3.0257684,3.5138774,300.251,675.883,3.943971,278.8186666666667,653.627,3.7325276,272.5886666666667,642.307,0.0557399450749929,0.0
1978-07-01,2.5896818,1.0266403870967742,1978-07,-0.343382139473135,2.9335534,3.0257684,306.5156666666667,676.107,3.5138774,300.251,675.883,3.943971,278.8186666666667,653.627,0.0543404046645197,0.0
1978-10-01,2.4631016,0.9591169016393442,1978-10,-0.2990359879943449,2.5896818,2.9335534,311.82766666666663,693.721,3.0257684,306.5156666666667,676.107,3.5138774,300.251,675.883,0.0632792054474568,0.0
1979-01-01,2.877255,0.948458796875,1979-01,-0.0490828709824585,2.4631016,2.5896818,329.8306666666667,709.035,2.9335534,311.82766666666663,693.721,3.0257684,306.5156666666667,676.107,0.0580492236968811,0.0
1979-04-01,3.2018314000000005,0.9691867166666668,1979-04,0.091451548146354,2.877255,2.4631016,353.4386666666667,735.118,2.5896818,329.8306666666667,709.035,2.9335534,311.82766666666663,693.721,0.073753330077727,0.0
1979-07-01,4.491156999999999,0.929081046153846,1979-07,0.7342505168009441,3.2018314000000005,2.877255,354.29,743.747,2.4631016,353.4386666666667,735.118,2.5896818,329.8306666666667,709.035,0.0758559963876858,0.0
1979-10-01,5.247448,0.9036786,1979-10,1.130422878211764,4.491156999999999,3.2018314000000005,369.2919999999999,768.6709999999999,2.877255,354.29,743.747,2.4631016,353.4386666666667,735.118,0.0544131123365034,0.0
1980-01-01,5.275665,0.906431609375,1980-01,0.8335757518885187,5.247448,4.491156999999999,388.6580000000001,783.6169999999998,3.2018314000000005,369.2919999999999,768.6709999999999,2.877255,354.29,743.747,0.0573496237354027,0.0
1980-04-01,5.892431,0.928095241935484,1980-04,0.8403314428111359,5.275665,5.247448,404.8016666666667,810.935,4.491156999999999,388.6580000000001,783.6169999999998,3.2018314000000005,369.2919999999999,768.6709999999999,0.0589248472044217,0.0
1980-07-01,5.253187800000001,0.9072705294117648,1980-07,0.1696736052647462,5.892431,5.275665,385.346,819.224,5.247448,404.8016666666667,810.935,4.491156999999999,388.6580000000001,783.6169999999998,0.0476259418926093,0.0
1980-10-01,5.040994,0.9733528,1980-10,-0.0393436962119492,5.253187800000001,5.892431,415.5926666666667,843.0480000000001,5.275665,385.346,819.224,5.247448,404.8016666666667,810.935,0.0807757633901864,0.0
1981-01-01,5.807466,1.0664078412698412,1981-01,0.1008026476283083,5.040994,5.253187800000001,415.517,856.748,5.892431,415.5926666666667,843.0480000000001,5.275665,385.346,819.224,0.1052178600553595,0.0
1981-04-01,5.8063744,1.1615660161290322,1981-04,-0.0146046003763132,5.807466,5.040994,416.88000000000005,893.322,5.253187800000001,415.517,856.748,5.892431,415.5926666666667,843.0480000000001,0.1100134200738622,0.0
