date,cpi_yoy,fx,month,cpi_yoy_growthRate,cpi_yoy_lag1,cpi_yoy_lag2,bankCreditPnfs_lag2,totalCreditPnfsLCY_lag2,cpi_yoy_lag3,bankCreditPnfs_lag3,totalCreditPnfsLCY_lag3,cpi_yoy_lag4,bankCreditPnfs_lag4,totalCreditPnfsLCY_lag4,fx_std,is_systemic_crisis
2003-01-01,1.0787744,0.9320491746031746,2003-01,-0.4508355307051209,1.2182006,1.2158094,1495.2563333333335,3157.146,1.4282072,1495.4016666666666,3133.214,1.9643922,1404.5043333333333,3085.859,0.0506493648337864,1.0
2003-04-01,0.8191022,0.8815845,2003-04,-0.4264822359108677,1.0787744,1.2182006,1550.5463333333337,3172.578,1.2158094,1495.2563333333335,3157.146,1.4282072,1495.4016666666666,3133.214,0.0505032566421616,1.0
2003-07-01,0.9456054,0.8887096323529411,2003-07,-0.2222420718247448,0.8191022,1.0787744,1572.486,3186.037,1.2182006,1550.5463333333337,3172.578,1.2158094,1495.2563333333335,3157.146,0.0709697576096122,1.0
2003-10-01,1.1777902,0.8420871515151515,2003-10,-0.0331722049718249,0.9456054,0.8191022,1614.607,3209.618,1.0787744,1572.486,3186.037,1.2182006,1550.5463333333337,3172.578,0.0683749035127626,1.0
2004-01-01,1.0676452,0.80040390625,2004-01,-0.0103165221569957,1.1777902,0.9456054,1630.8866666666663,3210.784,0.8191022,1614.607,3209.618,1.0787744,1572.486,3186.037,0.0602395177207698,0.0
2004-04-01,1.7772972,0.8296841692307693,2004-04,1.169811288505879,1.0676452,1.1777902,1699.5690000000002,3197.016,0.9456054,1630.8866666666663,3210.784,0.8191022,1614.607,3209.618,0.0878271781051325,0.0
2004-07-01,1.7721519999999995,0.8185150294117647,2004-07,0.8740925125850587,1.7772972,1.0676452,1657.1946666666663,3147.016,1.1777902,1699.5690000000002,3197.016,0.9456054,1630.8866666666663,3210.784,0.0830090010577967,0.0
2004-10-01,1.8974024,0.7723762205882353,2004-11,0.6109850464030011,1.7721519999999995,1.7772972,1654.4103333333333,3143.793,1.0676452,1657.1946666666663,3147.016,1.1777902,1699.5690000000002,3197.016,0.0851297659019455,0.0
2005-01-01,1.5838722,0.7627258064516129,2005-01,0.4835192440335047,1.8974024,1.7721519999999995,1669.928,3131.434,1.7772972,1654.4103333333333,3143.793,1.0676452,1657.1946666666663,3147.016,0.0759816365464306,0.0
2005-04-01,1.147383,0.7939579253731343,2005-04,-0.3544225467749569,1.5838722,1.8974024,1749.2016666666666,3109.616,1.7721519999999995,1669.928,3131.434,1.7772972,1654.4103333333333,3143.793,0.0796953488123187,0.0
2005-07-01,1.691636,0.8200916029411766,2005-07,-0.0454340259751983,1.147383,1.5838722,1689.0780000000002,3090.481,1.8974024,1749.2016666666666,3109.616,1.7721519999999995,1669.928,3131.434,0.0900925428915504,0.0
2005-10-01,1.7390316,0.84158021875,2005-10,-0.0834671654257421,1.691636,1.147383,1629.4346666666668,3106.884,1.5838722,1689.0780000000002,3090.481,1.8974024,1749.2016666666666,3109.616,0.0474083544440778,0.0
2006-01-01,1.6836148000000002,0.8318094153846154,2006-01,0.0629738939795774,1.7390316,1.691636,1629.775,3111.883,1.147383,1629.4346666666668,3106.884,1.5838722,1689.0780000000002,3090.481,0.046553589683101,0.0
2006-04-01,2.0223212,0.7950367903225807,2006-04,0.7625511272173284,1.6836148000000002,1.7390316,1607.0383333333332,3117.168,1.691636,1629.775,3111.883,1.147383,1629.4346666666668,3106.884,0.0717072000870881,0.0
2006-07-01,1.5903497999999998,0.7847818769230769,2006-07,-0.059874701176849,2.0223212,1.6836148000000002,1635.532333333333,3146.98,1.7390316,1607.0383333333332,3117.168,1.691636,1629.775,3111.883,0.0576221824143755,0.0
2006-10-01,1.2202344,0.7763037936507937,2006-10,-0.2983253438292897,1.5903497999999998,2.0223212,1690.5403333333334,3185.902,1.6836148000000002,1635.532333333333,3146.98,1.7390316,1607.0383333333332,3117.168,0.032483268373981,0.0
2007-01-01,1.8257162,0.76310078125,2007-01,0.0844025604906775,1.2202344,1.5903497999999998,1691.0019999999995,3208.268,2.0223212,1690.5403333333334,3185.902,1.6836148000000002,1635.532333333333,3146.98,0.0310687113838354,0.0
2007-04-01,2.0305056,0.7417955967741935,2007-04,0.0040470326869936,1.8257162,1.2202344,1719.189333333333,3212.033,1.5903497999999998,1691.0019999999995,3208.268,2.0223212,1690.5403333333334,3185.902,0.0152469995204153,0.0
2007-07-01,2.19174,0.7280084461538462,2007-07,0.3781496372684803,2.0305056,1.8257162,1720.707,3197.8890000000006,1.2202344,1719.189333333333,3212.033,1.5903497999999998,1691.0019999999995,3208.268,0.0141503315456254,0.0
2007-10-01,2.9657498,0.6908656363636364,2007-10,1.4304754889716271,2.19174,2.0305056,1736.4043333333332,3213.295,1.8257162,1720.707,3197.8890000000006,1.2202344,1719.189333333333,3212.033,0.0313638021185008,1.0
2008-01-01,2.8445346,0.6682099032258065,2008-01,0.558037662151434,2.9657498,2.19174,1795.1223333333337,3210.22,2.0305056,1736.4043333333332,3213.295,1.8257162,1720.707,3197.8890000000006,0.0272670629587801,1.0
2008-04-01,2.653271,0.6401335,2008-04,0.3067045961360559,2.8445346,2.9657498,1847.0963333333327,3237.301,2.19174,1795.1223333333337,3210.22,2.0305056,1736.4043333333332,3213.295,0.0276955372140231,1.0
2008-07-01,3.1809346,0.6646573382352942,2008-07,0.451328442242237,2.653271,2.8445346,1930.963333333333,3235.877,2.9657498,1847.0963333333327,3237.301,2.19174,1795.1223333333337,3210.22,0.0816221680284316,1.0
2008-10-01,1.970044,0.7585847272727273,2008-10,-0.3357349294940525,3.1809346,2.653271,1939.505666666667,3250.875,2.8445346,1930.963333333333,3235.877,2.9657498,1847.0963333333327,3237.301,0.1694398633867126,1.0
2009-01-01,0.8606362000000001,0.7680672380952381,2009-01,-0.6974421756022935,1.970044,3.1809346,1839.173,3266.885,2.653271,1939.505666666667,3250.875,2.8445346,1930.963333333333,3235.877,0.1537383926876991,1.0
2009-04-01,0.4626171999999999,0.73480990625,2009-04,-0.8256426878370133,0.8606362000000001,1.970044,1822.9896666666664,3304.5140000000006,3.1809346,1839.173,3266.885,2.653271,1939.505666666667,3250.875,0.1546260709516744,1.0
2009-07-01,-0.3194266,0.6996368823529412,2009-07,-1.1004191032409154,0.4626171999999999,0.8606362000000001,1770.0726666666667,3295.229,1.970044,1822.9896666666664,3304.5140000000006,3.1809346,1839.173,3266.885,0.1763013024963,1.0
2009-10-01,0.2530324,0.6771069701492537,2009-10,-0.8715600260704837,-0.3194266,0.4626171999999999,1825.4406666666664,3292.409,0.8606362000000001,1770.0726666666667,3295.229,1.970044,1822.9896666666664,3304.5140000000006,0.0552134388209006,1.0
2010-01-01,0.8526726,0.723544,2010-02,-0.0092531548173316,0.2530324,-0.3194266,1859.1,3270.173,0.4626171999999999,1825.4406666666664,3292.409,0.8606362000000001,1770.0726666666667,3295.229,0.1104905342224675,1.0
2010-04-01,1.1947704,0.7869026153846155,2010-04,1.5826328982147664,0.8526726,0.2530324,1827.6123333333333,3275.16,-0.3194266,1859.1,3270.173,0.4626171999999999,1825.4406666666664,3292.409,0.1378531357034662,1.0
2010-07-01,1.0539972,0.775981455882353,2010-07,-4.299653817183666,1.1947704,0.8526726,1751.8536666666666,3272.895,0.2530324,1827.6123333333333,3275.16,-0.3194266,1859.1,3270.173,0.1187282579967492,1.0
2010-10-01,1.3287368000000002,0.7364667794117646,2010-11,4.251251618369822,1.0539972,1.1947704,1671.2119999999998,3306.22,0.8526726,1751.8536666666666,3272.895,0.2530324,1827.6123333333333,3275.16,0.1320151506678005,1.0
2011-01-01,1.7362524,0.73140825,2011-01,1.0362474412805105,1.3287368000000002,1.0539972,1769.1806666666664,3327.012,1.1947704,1671.2119999999998,3306.22,0.8526726,1751.8536666666666,3272.895,0.1179698886567167,1.0
2011-04-01,1.9523266,0.6954127692307692,2011-04,0.6340600671057803,1.7362524,1.3287368000000002,1750.6516666666666,3316.721,1.0539972,1769.1806666666664,3327.012,1.1947704,1671.2119999999998,3306.22,0.046212196799518,1.0
2011-07-01,2.1990584,0.7076853382352941,2011-07,1.0863987114956286,1.9523266,1.7362524,1816.2493333333327,3261.207,1.3287368000000002,1750.6516666666666,3316.721,1.0539972,1769.1806666666664,3327.012,0.0671073222029661,1.0
2011-10-01,2.2840892,0.7421305,2011-10,0.718992956317609,2.1990584,1.9523266,1837.7906666666668,3271.521,1.7362524,1816.2493333333327,3261.207,1.3287368000000002,1750.6516666666666,3316.721,0.0826518194846502,1.0
2012-01-01,2.1339258,0.7630430615384616,2012-01,0.2290412384743141,2.2840892,2.1990584,1780.2346666666665,3322.508,1.9523266,1837.7906666666668,3271.521,1.7362524,1816.2493333333327,3261.207,0.0847260268702208,1.0
2012-04-01,1.9149958,0.7807980806451613,2012-04,-0.0191211859736992,2.1339258,2.2840892,1739.2123333333332,3350.686,2.1990584,1780.2346666666665,3322.508,1.9523266,1837.7906666666668,3271.521,0.0270465422948916,1.0
2012-07-01,1.9075884000000003,0.8002310769230769,2012-07,-0.1325430920797737,1.9149958,2.1339258,1776.0413333333331,3354.479,2.2840892,1739.2123333333332,3350.686,2.1990584,1780.2346666666665,3322.508,0.0235841540059625,1.0
2012-10-01,1.9672933999999995,0.7714528787878787,2012-10,-0.1386967724377841,1.9075884000000003,1.9149958,1723.4133333333332,3384.543,2.1339258,1776.0413333333331,3354.479,2.2840892,1739.2123333333332,3350.686,0.0615436168635382,1.0
2013-01-01,1.5839282,0.7574218709677419,2013-01,-0.257739795826078,1.9672933999999995,1.9075884000000003,1755.7083333333333,3395.128,1.9149958,1723.4133333333332,3384.543,2.1339258,1776.0413333333331,3354.479,0.0608384119549535,1.0
2013-04-01,1.3548818,0.7656456190476191,2013-04,-0.2924883699483831,1.5839282,1.9672933999999995,1772.4086666666665,3399.795,1.9075884000000003,1755.7083333333333,3395.128,1.9149958,1723.4133333333332,3384.543,0.0550967694693498,1.0
2013-07-01,1.7637667999999995,0.7556540882352941,2013-07,-0.0753944614047772,1.3548818,1.5839282,1745.2203333333334,3409.893,1.9672933999999995,1772.4086666666665,3399.795,1.9075884000000003,1755.7083333333333,3395.128,0.0386204465973029,0.0
2013-10-01,1.3005338,0.7349105454545454,2013-10,-0.3389222980161473,1.7637667999999995,1.3548818,1767.2743333333335,3450.838,1.5839282,1745.2203333333334,3409.893,1.9672933999999995,1772.4086666666665,3399.795,0.0326718630369438,0.0
2014-01-01,1.2559922,0.7301742063492064,2014-01,-0.2070396877838276,1.3005338,1.7637667999999995,1801.6243333333327,3478.053,1.3548818,1767.2743333333335,3450.838,1.5839282,1745.2203333333334,3409.893,0.0317845664129892,0.0
2014-04-01,1.2077162,0.729276109375,2014-05,-0.1086187739771838,1.2559922,1.3005338,1823.9816666666663,3501.1390000000006,1.7637667999999995,1801.6243333333327,3478.053,1.3548818,1767.2743333333335,3450.838,0.0227063868611826,0.0
2014-07-01,0.855615,0.754042838235294,2014-07,-0.5148933521143497,1.2077162,1.2559922,1824.0383333333327,3519.461,1.3005338,1823.9816666666663,3501.1390000000006,1.7637667999999995,1801.6243333333327,3478.053,0.050984982871983,0.0
2014-10-01,0.6641108,0.8000555454545455,2014-10,-0.4893552170654849,0.855615,1.2077162,1824.8323333333333,3559.557,1.2559922,1824.0383333333327,3519.461,1.3005338,1823.9816666666663,3501.1390000000006,0.0633965424047655,0.0
2015-01-01,-0.0647874,0.8889960952380952,2015-01,-1.0515826451788477,0.6641108,0.855615,1749.0343333333333,3557.645,1.2077162,1824.8323333333333,3559.557,1.2559922,1824.0383333333327,3519.461,0.0947889462801768,0.0
2015-04-01,0.937213,0.905937015625,2015-05,-0.2239791103240976,-0.0647874,0.6641108,1707.7129999999995,3465.832,0.855615,1749.0343333333333,3557.645,1.2077162,1824.8323333333333,3559.557,0.0809849957583599,0.0
2015-07-01,0.7847294,0.8997678823529411,2015-07,-0.0828475424110143,0.937213,-0.0647874,1611.4043333333332,3509.713,0.6641108,1707.7129999999995,3465.832,0.855615,1749.0343333333333,3557.645,0.1031974492223565,0.0
2015-10-01,0.6164332,0.9129721940298507,2015-10,-0.0717916347693787,0.7847294,0.937213,1652.963,3534.929,-0.0647874,1611.4043333333332,3509.713,0.6641108,1707.7129999999995,3465.832,0.1046645127431947,0.0
2016-01-01,0.385974,0.9076488870967742,2016-01,-6.957547300864057,0.6164332,0.7847294,1664.265,3562.043,0.937213,1652.963,3534.929,-0.0647874,1611.4043333333332,3509.713,0.0270225549276151,0.0
2016-04-01,0.0420158,0.8853190746268657,2016-04,-0.9551694225325512,0.385974,0.6164332,1647.7436666666665,3561.926,0.7847294,1664.265,3562.043,0.937213,1652.963,3534.929,0.0321177853568222,0.0
2016-07-01,0.4630254,0.8956828970588235,2016-07,-0.409955329824523,0.0420158,0.385974,1699.429666666667,3610.896,0.6164332,1647.7436666666665,3561.926,0.7847294,1664.265,3562.043,0.0362867258039147,0.0
2016-10-01,0.8667496,0.927317078125,2016-10,0.4060722232352183,0.4630254,0.0420158,1687.12,3638.11,0.385974,1699.429666666667,3610.896,0.6164332,1647.7436666666665,3561.926,0.0510536429052748,0.0
2017-01-01,1.598758,0.9392336923076924,2017-01,3.1421391078155523,0.8667496,0.4630254,1705.8363333333334,3671.521999999999,0.0420158,1687.12,3638.11,0.385974,1699.429666666667,3610.896,0.0495817909869407,0.0
2017-04-01,1.5192438,0.9077415967741936,2017-05,35.1588688064966,1.598758,0.8667496,1664.350333333333,3682.224,0.4630254,1705.8363333333334,3671.521999999999,0.0420158,1687.12,3638.11,0.0577382431863091,0.0
2017-07-01,1.5291474,0.8515865692307693,2017-07,2.302512993887593,1.5192438,1.598758,1690.791,3747.58,0.8667496,1664.350333333333,3682.224,0.4630254,1705.8363333333334,3671.521999999999,0.0879865139193454,0.0
2017-10-01,1.4036558,0.8493925238095239,2017-10,0.6194478774492655,1.5291474,1.5192438,1766.5963333333336,3772.231,1.598758,1690.791,3747.58,0.8667496,1664.350333333333,3682.224,0.0664500116825661,0.0
2018-01-01,1.3425904,0.8136209365079365,2018-01,-0.1602291278605017,1.4036558,1.5291474,1817.1226666666669,3810.557999999999,1.5192438,1766.5963333333336,3772.231,1.598758,1690.791,3747.58,0.0493375892632513,0.0
2018-04-01,1.599668,0.8397209047619048,2018-04,0.0529369940492765,1.3425904,1.4036558,1846.0953333333337,3849.177,1.5291474,1817.1226666666669,3810.557999999999,1.5192438,1766.5963333333336,3772.231,0.083663186864084,0.0
2018-07-01,1.8980562,0.8599860461538462,2018-07,0.2412513012153048,1.599668,1.3425904,1897.0486666666663,3915.261,1.4036558,1846.0953333333337,3849.177,1.5291474,1817.1226666666669,3810.557999999999,0.0669181392027825,0.0
2018-10-01,2.1069744,0.8757130151515151,2018-10,0.501062012496226,1.8980562,1.599668,1859.8813333333333,3983.521999999999,1.3425904,1897.0486666666663,3915.261,1.4036558,1846.0953333333337,3849.177,0.067895088810677,0.0
2019-01-01,1.3661740000000002,0.8804931904761905,2019-01,0.0175657445487471,2.1069744,1.8980562,1876.0356666666669,4039.483,1.599668,1859.8813333333333,3983.521999999999,1.3425904,1897.0486666666663,3915.261,0.0224310663735637,0.0
2019-04-01,1.7798972,0.889950578125,2019-04,0.1126666283253774,1.3661740000000002,2.1069744,1878.0286666666668,4043.399,1.8980562,1876.0356666666669,4039.483,1.599668,1859.8813333333333,3983.521999999999,0.0164488607787591,0.0
2019-07-01,1.4984693999999998,0.8988693235294117,2019-07,-0.2105242194619949,1.7798972,1.3661740000000002,1885.0063333333333,4111.707,2.1069744,1878.0286666666668,4043.399,1.8980562,1876.0356666666669,4039.483,0.010631640603001,0.0
2019-10-01,1.1736082,0.9037218787878788,2019-10,-0.4429888659302172,1.4984693999999998,1.7798972,1928.503,4175.636,1.3661740000000002,1885.0063333333333,4111.707,2.1069744,1878.0286666666668,4043.399,0.005749243995211,0.0
2020-01-01,2.0628916,0.907079546875,2020-01,0.5099772064173376,1.1736082,1.4984693999999998,1902.5116666666663,4220.227,1.7798972,1928.503,4175.636,1.3661740000000002,1885.0063333333333,4111.707,0.0068894635802846,0.0
2020-04-01,0.8843843999999998,0.9083923125,2020-05,-0.503126135599292,2.0628916,1.1736082,1949.2886666666664,4241.926,1.4984693999999998,1902.5116666666663,4220.227,1.7798972,1928.503,4175.636,0.0072629556797074,1.0
2020-07-01,-0.5585238,0.8568643676470588,2020-07,-1.3727295332156937,0.8843843999999998,2.0628916,1954.4076666666667,4300.695,1.1736082,1949.2886666666664,4241.926,1.4984693999999998,1902.5116666666663,4220.227,0.0603316591271546,1.0
2020-10-01,-0.1794395999999999,0.8388679104477612,2020-10,-1.1528956597269857,-0.5585238,0.8843843999999998,2002.6483333333333,4382.248,2.0628916,1954.4076666666667,4300.695,1.1736082,1949.2886666666664,4241.926,0.0560745116761433,1.0
2021-01-01,1.3800664,0.8300923492063491,2021-02,-0.3310039170259843,-0.1794395999999999,-0.5585238,2066.071,4424.673,0.8843843999999998,2002.6483333333333,4382.248,2.0628916,1954.4076666666667,4300.695,0.0501902336701588,1.0
2021-04-01,2.1110782,0.8300578307692308,2021-05,1.3870595184627867,1.3800664,-0.1794395999999999,2135.516,4459.382,-0.5585238,2066.071,4424.673,0.8843843999999998,2002.6483333333333,4382.248,0.0492893028521771,1.0
2021-07-01,3.811434,0.8481445,2021-07,-7.824121013285379,2.1110782,1.3800664,2112.613666666666,4522.173,-0.1794395999999999,2135.516,4459.382,-0.5585238,2066.071,4424.673,0.0365466074860589,0.0
2021-10-01,4.587495,0.8742624264705883,2021-11,-26.56567781024925,3.811434,2.1110782,2141.2433333333333,4557.173,1.3800664,2112.613666666666,4522.173,-0.1794395999999999,2135.516,4459.382,0.0381192090145038,0.0
2022-01-01,4.536509799999999,0.891717171875,2022-01,2.287167776854794,4.587495,3.811434,2137.99,4617.853,2.1110782,2141.2433333333333,4557.173,1.3800664,2112.613666666666,4522.173,0.0260089445737571,0.0
2022-04-01,6.4946166000000005,0.9384336461538462,2022-05,2.076445297005104,4.536509799999999,4.587495,2148.7846666666665,4709.903,3.811434,2137.99,4617.853,2.1110782,2141.2433333333333,4557.173,0.0297528819217082,0.0
2022-07-01,7.110009,0.9923938676470588,2022-07,0.8654419832535469,6.4946166000000005,4.536509799999999,2161.473333333334,4760.881,4.587495,2148.7846666666665,4709.903,3.811434,2137.99,4617.853,0.0355114037419529,0.0
2022-10-01,8.6768778,0.980986203125,2022-10,0.891419565579908,7.110009,6.4946166000000005,2128.664666666667,4817.403,4.536509799999999,2161.473333333334,4760.881,4.587495,2148.7846666666665,4709.903,0.0640772330135477,0.0
2023-01-01,8.406074,0.9320697230769232,2023-01,0.8529826608111817,8.6768778,7.110009,2115.533,4926.568,6.4946166000000005,2128.664666666667,4817.403,4.536509799999999,2161.473333333334,4760.881,0.1037995130287728,0.0
2023-04-01,6.7969172,0.9186344677419356,2023-05,0.0465463350061341,8.406074,8.6768778,2215.088333333333,4957.597,7.110009,2115.533,4926.568,6.4946166000000005,2128.664666666667,4817.403,0.0898086336999571,0.0
2023-07-01,5.8326062,0.9189894153846154,2023-07,-0.179662613647887,6.7969172,8.406074,2243.5336666666667,4972.174,8.6768778,2215.088333333333,4957.597,7.110009,2115.533,4926.568,0.043292993921993,0.0
2023-10-01,3.6484224,0.9303874285714284,2023-10,-0.5795235931523663,5.8326062,6.7969172,2251.737333333333,5003.808,8.406074,2243.5336666666667,4972.174,8.6768778,2215.088333333333,4957.597,0.0539806130903833,0.0
2024-01-01,2.519272,0.9210218253968254,2024-01,-0.7003033758684494,3.6484224,5.8326062,2223.8356666666664,5020.222,6.7969172,2251.737333333333,5003.808,8.406074,2243.5336666666667,4972.174,0.0239140583319096,0.0
2024-04-01,2.229846,0.9278103617021276,2024-04,-0.6719327403311607,2.519272,3.6484224,2271.0223333333333,5028.972,5.8326062,2223.8356666666664,5020.222,6.7969172,2251.737333333333,5003.808,0.0194650593313671,0.0
