date,resPropPrice,fx,dsrPnfs,dsrHousehold,dsrNfc,policyRate,financialStressIndex,bankCreditPnfs_yoy_L1,totalCreditPnfsLCY_yoy_L1,totalCreditPnfs2GDP_yoy_L1,bankCreditPnfs_yoy_L2,totalCreditPnfsLCY_yoy_L2,totalCreditPnfs2GDP_yoy_L2,cpi_yoy_L1,is_systemic_crisis,financialConditionIndex,EAtermspread,USpolicyRate,UStermSpread,financialStressIndex_movingAverage
1981-01-01,141.5936,1.0664078412698412,,,,9.0,0.4008,2.983765712427089,10.159507235475118,3.901437371663219,6.9107029830853595,9.332492786654733,2.085505735140769,5.0409939999999995,0.0,,,16.695979381443298,-0.6159016393442623,0.19000666666666666
1981-04-01,143.2212,1.1578651666666666,,,,9.0,0.29954,6.200142209858162,10.874315205609197,6.243496357960465,2.983765712427089,10.159507235475118,3.901437371663219,5.807466,0.0,,,17.76112244897959,-0.8818571428571428,0.20393333333333333
1981-07-01,142.3338,1.2425682222222223,,,,9.0,0.2484799999999999,-5.276560863281199,10.253983165845826,6.262833675564661,6.200142209858162,10.874315205609197,6.243496357960465,5.8063744,0.0,,,17.642929292929296,-1.1655714285714287,0.20861333333333332
1981-10-01,140.0288,1.1501081142857144,,,,9.0,0.2411,-2.7654704861654222,10.365591749265812,6.230847803881501,-5.276560863281199,10.253983165845826,6.262833675564661,6.5651269999999995,0.0,,,13.666060606060606,0.104776119402985,0.2175383333333333
1982-01-01,138.2868,1.2003634307692308,,,,9.0,0.1825,0.4145077720207224,8.498615280940115,3.9525691699604737,-2.7654704861654222,10.365591749265812,6.230847803881501,7.2676434,0.0,,,14.20721649484536,-0.2406349206349206,0.22020166666666666
1982-04-01,136.7363,1.2179644328358208,,,,9.0,0.0954199999999999,-0.8460439483462645,6.902717026914851,2.056807051909914,0.4145077720207224,8.498615280940115,3.9525691699604737,6.1906186,0.0,,,14.54642857142857,-0.2213043478260869,0.21754166666666663
1982-07-01,135.1869,1.2680442916666663,,,,8.626262626262626,0.08706,3.889276040206924,6.413381904563131,1.6425120772946888,-0.8460439483462645,6.902717026914851,2.056807051909914,5.2070506000000005,0.0,,,11.107676767676768,0.4378571428571428,0.21975166666666665
1982-10-01,133.6146,1.2794233888888888,,,,6.929292929292929,0.0845399999999999,1.483485386254002,6.296407929734404,2.115384615384608,3.889276040206924,6.413381904563131,1.6425120772946888,5.2097482,0.0,,,9.335555555555556,0.7586764705882354,0.22267999999999996
1983-01-01,132.7529,1.2319002923076925,,,,5.845360824742268,0.08368,2.78741288588209,6.197626598929884,2.756653992395419,1.483485386254002,6.296407929734404,2.115384615384608,4.7222914000000005,0.0,,,8.727835051546393,1.0169230769230768,0.2176083333333333
1983-04-01,133.0032,1.272611193548387,,,,5.0,0.09804,4.6283373325326504,5.436212097338133,2.303262955854102,2.78741288588209,6.197626598929884,2.756653992395419,4.0955998,0.0,,,8.824591836734694,0.7940625,0.20428499999999997
1983-07-01,131.9363,1.3486086438356164,,,,5.116161616161616,0.1170399999999999,4.148834115914357,5.625686225743243,2.2813688212927508,4.6283373325326504,5.436212097338133,2.303262955854102,3.5292296,0.0,,,9.46979797979798,0.7766197183098592,0.19627666666666663
1983-10-01,130.0562,1.3690213181818185,,,,5.5,0.13358,4.3688961261207915,5.6721232206835115,1.6949152542372836,4.148834115914357,5.625686225743243,2.2813688212927508,3.0230772000000004,0.0,,,9.457575757575755,0.9961290322580644,0.1726483333333333
1984-01-01,127.7647,1.3816961492537314,,,,5.5,0.15342,0.905697036555586,5.977682179941546,0.9250693802035136,4.3688961261207915,5.6721232206835115,1.6949152542372836,2.7148348,0.0,,,9.686122448979592,1.03046875,0.1520333333333333
1984-04-01,126.4926,1.386623475409836,,,,5.5,0.09318,4.6104600174770916,6.720596839400139,0.9380863039399668,0.905697036555586,5.977682179941546,0.9250693802035136,2.7400464,0.0,,,10.564489795918366,0.8496923076923076,0.13483666666666663
1984-07-01,125.6981,1.4904909393939394,,,,5.5,0.1440799999999999,3.215852549564646,6.326872457525723,0.8364312267658214,4.6104600174770916,6.720596839400139,0.9380863039399668,2.8692684,0.0,,,11.395454545454546,0.35984375,0.12613666666666665
1984-10-01,124.43940000000002,1.5592379420289857,,,,5.5,0.14636,1.2076656859835389,6.240743582766606,0.6481481481481532,3.215852549564646,6.326872457525723,0.8364312267658214,2.0571192,0.0,,,9.31858585858586,0.8838805970149254,0.11824166666666665
1985-01-01,122.8323,1.6644549384615386,,,,5.651546391752578,0.1040799999999999,0.5247520191628441,5.630976466781146,0.6416131989001039,1.2076656859835389,6.240743582766606,0.6481481481481532,2.1146322,0.0,,,8.492268041237113,1.30758064516129,0.11170666666666662
1985-04-01,121.84340000000002,1.579314507692308,,,,5.554591836734694,0.07138,-0.1596378240321438,6.02371595042277,1.9516728624535464,0.5247520191628441,5.630976466781146,0.6416131989001039,2.2564326,0.0,,,7.96030612244898,1.4069565217391304,0.1097033333333333
1985-07-01,122.3284,1.4632058472222222,,,,4.844444444444444,0.05874,2.5445080402966447,5.613989287482557,1.0138248847926024,-0.1596378240321438,6.02371595042277,1.9516728624535464,2.3812672,0.0,,,7.935353535353536,1.4465217391304348,0.10734333333333329
1985-10-01,122.0951,1.3258571142857145,,,,4.568181818181818,0.11284,10.215784924686533,4.3966415688276195,0.0919963201471807,2.5445080402966447,5.613989287482557,1.0138248847926024,2.1054568,0.0,,,8.019191919191918,1.2491176470588234,0.10970166666666664
1986-01-01,121.9063,1.2025284262295082,,,,4.458762886597938,0.16978,16.281375180909684,4.6972660826579915,0.2732240437158362,10.215784924686533,4.3966415688276195,0.0919963201471807,1.5755136,0.0,,,7.615979381443299,0.7893333333333333,0.11687666666666664
1986-04-01,122.8822,1.151786393939394,,,,4.347959183673469,0.18456,17.700321139262588,4.188057281815727,-0.8204193254330083,16.281375180909684,4.6972660826579915,0.2732240437158362,0.9823708,0.0,,,6.920112244897959,0.6098571428571429,0.12408666666666664
1986-07-01,123.2271,1.069852191780822,,,,4.35,0.22052,20.51233327837252,4.293082330318532,-0.9124087591240836,17.700321139262588,4.188057281815727,-0.8204193254330083,0.0,0.0,,,6.218434343434343,0.8342857142857143,0.13270999999999997
1986-10-01,122.9874,1.0264614347826089,,,,4.437878787878788,0.2486,18.84630075898879,4.3936519255175055,-0.9191176470588204,20.51233327837252,4.293082330318532,-0.9124087591240836,-0.3325948,0.0,,,5.875,0.9919117647058824,0.14229499999999998
1987-01-01,121.5717,0.940542,,,,4.125773195876288,0.41178,16.00001576317407,3.250355813330841,-2.179836512261557,18.84630075898879,4.3936519255175055,-0.9191176470588204,-0.8640824,0.0,,,5.992268041237113,0.8442622950819673,0.16382499999999997
1987-04-01,121.1573,0.9240648636363636,,,,3.669897959183673,0.25182,16.48277954302322,2.905061445256041,-2.022058823529427,16.00001576317407,3.250355813330841,-2.179836512261557,-0.617737,0.0,,,6.448979591836735,0.8948571428571429,0.17704499999999998
1987-07-01,121.1435,0.9395319444444444,,,,3.5929292929292926,0.20134,12.071692565942538,2.3688684025564344,-2.0257826887660757,16.48277954302322,2.905061445256041,-2.022058823529427,0.0221484,0.0,,,6.8232323232323235,1.0224285714285717,0.18181666666666665
1987-10-01,121.479,0.8767315774647888,,,,3.528787878787879,0.22628,8.678124686016918,3.38686174122913,-0.4638218923933235,12.071692565942538,2.3688684025564344,-2.0257826887660757,0.4895324,0.0,,,7.009469696969697,1.1332352941176471,0.18847666666666663
1988-01-01,121.05400000000002,0.8573504393939394,,,,3.25,0.1435799999999999,14.62068168924131,3.3405507212169505,0.0928505106777999,8.678124686016918,3.38686174122913,-0.4638218923933235,0.9387725999999998,0.0,,,6.621811224489796,1.05875,0.19176833333333332
1988-04-01,121.6456,0.8739936935483871,,,,3.2755102040816326,0.09,8.58597433929158,3.8612227151587186,-0.0938086303939766,14.62068168924131,3.3405507212169505,0.0928505106777999,0.9328894,0.0,,,7.008928571428571,1.0340625,0.19332000000000002
1988-07-01,122.3705,0.95279698630137,,,,4.088383838383838,0.1445,4.954230697430972,4.401448228235649,0.4699248120300758,8.58597433929158,3.8612227151587186,-0.0938086303939766,1.085002,0.0,,,7.89330808080808,0.6491549295774648,0.20046666666666665
1988-10-01,122.2532,0.9067209545454544,,,,4.4944444444444445,0.06834,3.122266327425449,3.905137792767333,-0.6523765144454963,4.954230697430972,4.401448228235649,0.4699248120300758,1.2619692,0.0,,,8.297348484848484,0.2492063492063491,0.19675833333333334
1989-01-01,121.3874,0.945922,,,,5.572164948453608,0.06916,-0.8767197994036691,4.731462469692271,-0.4638218923933235,3.122266327425449,3.905137792767333,-0.6523765144454963,1.5942682,0.0,,,9.313144329896907,-0.2052380952380952,0.1883733333333333
1989-04-01,121.3138,0.990068888888889,,,,6.222448979591836,0.06018,-1.1560848337525131,5.2461886001429425,-0.28169014084507,-0.8767197994036691,4.731462469692271,-0.4638218923933235,2.376676,0.0,,,9.713647959183673,-0.186060606060606,0.17800833333333332
1989-07-01,122.9987,0.9836045373134328,,,,6.6893939393939394,0.06392,2.445964286720259,5.6200370728365145,-0.2806361085126663,-1.1560848337525131,5.2461886001429425,-0.28169014084507,2.9135494,0.0,,,9.153409090909092,0.0224615384615384,0.16495833333333332
1989-10-01,124.1484,0.9280410769230768,,,,7.291919191919192,0.14842,6.898039602216266,6.0746284022128005,0.0,2.445964286720259,5.6200370728365145,-0.2806361085126663,2.7765778,0.0,,,8.633838383838384,0.0559375,0.15660999999999997
1990-01-01,126.0872,0.8648160757575757,,,,7.743814432989691,0.1708599999999999,9.73320256591197,6.637257745433089,0.4659832246039164,6.898039602216266,6.0746284022128005,0.0,3.0296914,0.0,,,8.25,0.0603125,0.1365333333333333
1990-04-01,128.8115,0.8578635967741935,,,,7.798979591836734,0.10762,14.2878963737346,7.851319110884569,1.412429378531077,9.73320256591197,6.637257745433089,0.4659832246039164,2.7084852,0.0,,,8.25,0.1024615384615384,0.12451666666666666
1990-07-01,129.9628,0.8150551230769231,,,,7.922727272727273,0.13304,15.373989779287813,6.7705433506927815,-0.3752345215759622,14.2878963737346,7.851319110884569,1.412429378531077,2.277526,0.0,,,8.035353535353535,0.6,0.11882499999999997
1990-10-01,129.2914,0.7700930285714286,,,,8.148484848484848,0.2008599999999999,17.300419482878105,7.448863591762223,-0.8442776735459456,15.373989779287813,6.7705433506927815,-0.3752345215759622,2.6163884,0.0,,,7.598484848484849,0.799264705882353,0.11670666666666664
1991-01-01,129.7609,0.782352296875,,,,8.525773195876289,0.27288,14.29227348446176,7.725750298241163,-1.3914656771799594,17.300419482878105,7.448863591762223,-0.8442776735459456,3.17381,0.0,,,6.396907216494846,0.9879032258064516,0.12748166666666666
1991-04-01,131.1746,0.8868668387096774,,,,8.62295918367347,0.22546,6.000319151646649,7.049671836690097,-2.506963788300842,14.29227348446176,7.725750298241163,-1.3914656771799594,2.5253802,0.0,,,5.829081632653061,1.2188571428571429,0.13876999999999998
1991-07-01,130.2109,0.8947133611111112,,,,8.902525252525253,0.11728,4.538120850625149,9.045957050334865,-0.941619585687381,6.000319151646649,7.049671836690097,-2.506963788300842,2.7900356,0.0,,,5.555555555555555,1.418,0.13650166666666663
1991-10-01,128.9868,0.8350658857142856,,,,9.095454545454546,0.10666,5.811428265606988,10.196243297057418,0.9460737937559084,4.538120850625149,9.045957050334865,-0.941619585687381,4.1951979999999995,0.0,,,4.80050505050505,1.8130882352941176,0.13969499999999999
1992-01-01,129.215,0.827741125,,,,9.433163265306122,0.06152,9.765086550302035,10.235752198674962,0.940733772342428,5.811428265606988,10.196243297057418,0.9460737937559084,4.8850880000000005,0.0,,,4.0,2.0130645161290324,0.1390583333333333
1992-04-01,129.9487,0.826426803030303,,,,9.625,0.05106,13.79566411502986,11.044562060746488,2.0952380952381056,9.765086550302035,10.235752198674962,0.940733772342428,5.740322000000001,0.0,,,3.7755102040816326,2.1552857142857142,0.13829833333333333
1992-07-01,130.6494,0.7496895138888889,,,,9.607575757575756,0.2888199999999999,21.97343169942396,10.830083128951864,2.566539923954392,13.79566411502986,11.044562060746488,2.0952380952381056,6.0539388,0.0,,,3.1944444444444446,2.454142857142857,0.15703999999999999
1992-10-01,130.7798,0.788011676056338,,,,8.813939393939394,0.4290599999999999,21.321189010837017,9.55373205842558,1.4058106841611906,21.97343169942396,10.830083128951864,2.566539923954392,4.983923,0.0,,,3.0,2.3126470588235293,0.18042666666666662
1993-01-01,129.2254,0.8363207384615384,,,,8.504845360824742,0.18076,5.01958456113929,7.513690730369493,0.5591798695247174,21.321189010837017,9.55373205842558,1.4058106841611906,3.3805908,0.0,,,3.0,2.125079365079365,0.18125166666666662
1993-04-01,129.5808,0.8274495820895522,,,,7.778979591836735,0.08778,8.947287676593385,7.789098605726474,2.332089552238803,5.01958456113929,7.513690730369493,0.5591798695247174,4.5863632,0.0,,,3.0,2.000434782608695,0.1795983333333333
1993-07-01,129.9122,0.8582806666666667,,,,6.9550505050505045,0.08526,1.109833239483038,7.665310899682032,3.151065801668196,8.947287676593385,7.789098605726474,2.332089552238803,4.566690599999999,0.0,,,3.0,1.6525714285714286,0.17561666666666664
1993-10-01,130.7818,0.8599015068493151,,,,6.351212121212121,0.04968,-0.8931209072891355,7.974766204494532,4.43622920517559,1.109833239483038,7.665310899682032,3.151065801668196,4.563553000000001,0.0,,,3.0,1.5288405797101448,0.1630183333333333
1994-01-01,130.4858,0.8804927272727273,,,,5.9649484536082475,0.17206,4.9145478862753,10.22730677888626,7.228915662650581,-0.8931209072891355,7.974766204494532,4.43622920517559,4.3401546,0.0,,,3.1778350515463916,1.5303125,0.15461666666666665
1994-04-01,131.4301,0.8488183870967742,,,,5.354897959183673,0.1807399999999999,6.9485558096353595,7.00391925680699,3.4639927073837784,4.9145478862753,10.22730677888626,7.228915662650581,3.0130711999999997,0.0,,,3.941326530612245,1.2607936507936506,0.15088999999999997
1994-07-01,131.7095,0.8001450410958904,,,,4.87121212121212,0.21326,12.440730877449967,6.304357908966662,2.605570530098844,6.9485558096353595,7.00391925680699,3.4639927073837784,2.7737832,0.0,,,4.492424242424242,1.0980281690140845,0.1588883333333333
1994-10-01,131.6891,0.7892393939393939,,,,4.85,0.11818,12.015844491827307,6.0042391016365215,1.9469026548672552,12.440730877449967,6.304357908966662,2.605570530098844,2.4311838000000003,0.0,,,5.121212121212121,0.6766666666666667,0.1598483333333333
1995-01-01,130.6659,0.7563021194029851,,,,4.85,0.14356,14.071598458805369,5.25774948768416,0.6050129645635449,12.015844491827307,6.0042391016365215,1.9469026548672552,2.343299,0.0,0.23029232521851858,,5.814432989690721,0.35734375,0.16668499999999997
1995-04-01,130.7288,0.7147390327868852,,,,4.53234693877551,0.15014,16.877566143287414,3.636371787521231,-0.6167400881057272,14.071598458805369,5.25774948768416,0.6050129645635449,2.1729076,0.0,0.2871273209651311,,6.0,0.4687692307692307,0.17494166666666663
1995-07-01,129.8932,0.7323766119402985,,,,4.382929292929292,0.14682,13.522712950847923,4.243347066355785,-0.1751313485113814,16.877566143287414,3.636371787521231,-0.6167400881057272,1.808862,0.0,0.30722928047180176,,5.767676767676767,0.4686153846153846,0.16310833333333333
1995-10-01,129.729,0.7278964923076923,,,,3.981010101010101,0.12822,9.270180390177906,3.508779519005789,-0.78125,13.522712950847923,4.243347066355785,-0.1751313485113814,1.8016774,0.0,0.32574161887168884,,5.7146464646464645,0.39640625,0.13803833333333332
1996-01-01,128.0322,0.7508729545454546,,,,3.4443877551020408,0.12098,9.46194271836327,2.5954913246482025,-0.945017182130603,9.270180390177906,3.508779519005789,-0.78125,1.6600916,0.0,-0.11763378481070201,,5.331632653061225,0.64265625,0.13305666666666666
1996-04-01,127.114,0.7767241538461539,,,,3.3,0.1331999999999999,3.079053483911398,6.115286341325543,2.9255319148935977,9.46194271836327,2.5954913246482025,-0.945017182130603,1.4172446,0.0,-0.14704306175311407,,5.25,0.598,0.13684166666666664
1996-07-01,126.35020000000002,0.7665105915492958,,,,3.1909090909090905,0.0776599999999999,1.181045456654184,5.443823157340311,3.0701754385964897,3.079053483911398,6.115286341325543,2.9255319148935977,1.325414,0.0,-0.1936856210231781,,5.25,0.5988571428571429,0.1362083333333333
1996-10-01,125.5565,0.7820903142857143,,,,3.0,0.0576999999999999,2.5218195399330012,5.375280064080967,3.762029746281703,1.181045456654184,5.443823157340311,3.0701754385964897,1.264045,0.0,-0.11420142650604248,,5.25,0.5561764705882353,0.13687666666666665
1997-01-01,123.6047,0.8466956393442623,,,,3.0,0.07502,2.8393537850025075,5.775648328390881,4.249783174327848,2.5218195399330012,5.375280064080967,3.762029746281703,1.5202566000000002,0.0,0.043976579482356705,,5.270618556701031,0.5223333333333333,0.12878999999999996
1997-04-01,122.8746,0.8746047313432836,,,,3.0,0.1037599999999999,0.0106120457806779,5.6211425729497,3.875968992248069,2.8393537850025075,5.775648328390881,4.249783174327848,1.9290276,0.0,-0.07002916247195874,,5.5,0.4277142857142857,0.12237499999999996
1997-07-01,121.3101,0.921602625,,,,3.0,0.06364,0.1241680936500788,5.348840943229938,3.4893617021276357,0.0106120457806779,5.6211425729497,3.875968992248069,1.5585724,0.0,0.18803128600120544,,5.5,0.3445714285714286,0.10990666666666664
1997-10-01,120.90000000000002,0.898433742857143,,,,3.2515151515151515,0.05692,-0.6207152485492973,5.101082588641437,2.95109612141653,0.1241680936500788,5.348840943229938,3.4893617021276357,2.3300967999999997,0.0,0.33148234337568283,,5.5,0.1791176470588235,0.10480166666666663
1998-01-01,120.15770000000002,0.9302272698412698,,,,3.3,0.04318,-1.4832738618237973,4.693123923084319,2.4958402662229595,-0.6207152485492973,5.101082588641437,2.95109612141653,2.1076486,0.0,-0.49222707003355026,,5.5,0.141311475409836,0.09643666666666662
1998-04-01,120.0255,0.9194600307692308,,,,3.3,0.0416,1.7152208628631094,4.695875172341335,2.1558872305141197,-1.4832738618237973,4.693123923084319,2.4958402662229595,1.2064942,0.0,-0.5259153147538503,,5.5,0.0377142857142857,0.08739166666666663
1998-07-01,119.529,0.9031015833333332,,,,3.3,0.13152,4.6483452256288915,4.547482788605728,1.8092105263157965,1.7152208628631094,4.695875172341335,2.1558872305141197,1.342881,0.0,0.08021507908900578,,5.492424242424242,0.0664285714285714,0.08611666666666663
1998-10-01,119.9936,0.8499784929577464,,,,3.227272727272727,0.19426,9.680322434088495,5.159617801119554,2.4570024570024662,4.6483452256288915,4.547482788605728,1.8092105263157965,0.6776169999999999,0.0,0.8362024823824564,,4.921717171717172,0.2755882352941176,0.09161999999999997
1999-01-01,119.8707,0.8922776507936508,13.300000000000002,9.5,26.8,3.0,0.19112,11.314810135097076,6.120714739181032,3.5714285714285587,9.680322434088495,5.159617801119554,2.4570024570024662,0.3802877999999999,0.0,0.49766575296719867,,4.75,0.1395238095238095,0.09746499999999997
1999-04-01,119.2507,0.9458359402985076,13.5,9.6,27.2,2.5510204081632653,0.1820999999999999,8.094755668306352,3.716377291963946,1.7045454545454586,11.314810135097076,6.120714739181032,3.5714285714285587,0.1625648,0.0,0.07573977982004483,,4.755102040816326,0.2569999999999999,0.10153999999999996
1999-07-01,118.9177,0.9545557941176472,13.6,9.6,27.600000000000005,2.5,0.2300799999999999,4.675417444372565,4.736519007383633,2.9079159935379906,8.094755668306352,3.716377291963946,1.7045454545454586,0.6220244,0.0,-0.13560767316569886,,5.101010101010101,0.252,0.11424166666666663
1999-10-01,119.1314,0.963068671641791,13.800000000000002,9.6,28.399999999999995,2.797979797979798,0.17368,2.305038792936709,4.712651010725244,2.877697841726623,4.675417444372565,4.736519007383633,2.9079159935379906,0.6464676,0.0,-0.024341958264509838,,5.371212121212121,0.2020289855072463,0.12390666666666665
2000-01-01,118.7552,1.0142900153846153,14.1,9.8,29.0,3.191326530612245,0.1642199999999999,-1.2447031055981772,5.460354330831341,3.2915360501567736,2.305038792936709,4.712651010725244,2.877697841726623,0.9468968,0.0,0.08572400361299515,,5.686224489795919,-0.0578461538461538,0.13133999999999996
2000-04-01,118.8544,1.0723047903225806,14.300000000000002,9.8,29.7,3.7933673469387754,0.26454,1.8038798060049157,9.046533174623628,6.464485235434969,-1.2447031055981772,5.460354330831341,3.2915360501567736,1.568884,0.0,0.4945564071337382,,6.244897959183674,-0.3889230769230769,0.1447383333333333
2000-07-01,118.0858,1.1058496615384616,14.300000000000002,9.7,29.899999999999995,4.328282828282828,0.14738,2.572374384369791,9.241738685311262,6.279434850863419,1.8038798060049157,9.046533174623628,6.464485235434969,0.9942988,0.0,0.382566640774409,,6.5,-0.3275384615384615,0.15171666666666664
2000-10-01,117.6994,1.152572126984127,14.800000000000002,9.8,31.600000000000005,4.732323232323233,0.12196,-3.032947666269603,8.047258917304912,4.972804972804967,2.572374384369791,9.241738685311262,6.279434850863419,1.3377583999999998,0.0,0.5011630058288574,,6.5,-0.1475,0.15713666666666665
2001-01-01,116.9065,1.08361665625,14.699999999999998,9.8,30.100000000000005,4.75,0.06996,1.2648565179199434,9.49573832947832,6.676783004552345,-3.032947666269603,8.047258917304912,4.972804972804967,1.6614882000000002,1.0,0.7320610880851746,,5.618556701030927,0.4653125,0.1593683333333333
2001-04-01,115.873,1.1466277903225808,14.5,9.7,28.899999999999995,4.614795918367347,0.09544,0.3319808536798696,8.772968673944792,5.847076461769096,1.2648565179199434,9.49573832947832,6.676783004552345,1.6777632,1.0,0.5185581346352895,,4.334183673469388,1.0855384615384616,0.16385499999999997
2001-07-01,115.5665,1.1241910923076923,14.300000000000002,9.7,27.7,4.345959595959596,0.10024,-2.1630083704581415,7.309665941018273,4.652880354505151,0.3319808536798696,8.772968673944792,5.847076461769096,2.5013156,1.0,0.5647526184717814,,3.5656565656565657,1.3188709677419357,0.1612483333333333
2001-10-01,115.2273,1.115782615384615,14.1,9.6,26.899999999999995,3.4722222222222223,0.1190399999999999,3.933332106170262,8.079487095452098,5.329385640266482,-2.1630083704581415,7.309665941018273,4.652880354505151,2.0591644,1.0,0.6198582698901495,,2.1666666666666665,1.8807352941176472,0.15497999999999998
2002-01-01,114.0475,1.1409279516129032,14.1,9.5,27.5,3.25,0.13372,-0.5117130804483505,4.05874002187625,0.8534850640113945,3.933332106170262,8.079487095452098,5.329385640266482,1.7401952,1.0,-0.31287141144275665,,1.75,1.8783870967741936,0.15019666666666662
2002-04-01,113.661,1.0895684603174605,14.199999999999998,9.5,28.0,3.25,0.14832,-0.9676629333694288,2.7459664705214326,0.2124645892351395,-0.5117130804483505,4.05874002187625,0.8534850640113945,1.9643922,1.0,0.7456005414326986,,1.75,1.8598571428571429,0.14738166666666663
2002-07-01,113.2678,1.0164095147058825,14.300000000000002,9.5,28.2,3.25,0.26692,8.026435649310093,3.336318107686042,1.199717713479198,-0.9676629333694288,2.7459664705214326,0.2124645892351395,1.4282072,1.0,1.6042653322219849,,1.75,2.033142857142857,0.15045166666666665
2002-10-01,112.9082,1.001369606060606,14.300000000000002,9.5,28.3,3.113636363636364,0.241,4.535065327293664,2.9422448001408696,1.054111033028815,8.026435649310093,3.336318107686042,1.199717713479198,1.2158094,1.0,1.6708794832229614,,1.457070707070707,2.102794117647059,0.15606166666666665
2003-01-01,111.5994,0.9320491746031746,14.300000000000002,9.5,28.600000000000005,2.6829896907216493,0.2149,9.084370598589508,2.8322664646698303,1.6220028208744577,4.535065327293664,2.9422448001408696,1.054111033028815,1.2182006,1.0,0.7097318967183431,,1.25,2.270983606557377,0.16028499999999998
2003-04-01,111.2947,0.8815845,14.300000000000002,9.5,29.399999999999995,2.36734693877551,0.26812,11.960209924592611,3.24635701112721,2.1201413427561766,9.084370598589508,2.8322664646698303,1.6220028208744577,1.0787744,1.0,0.10531848669052124,,1.2321428571428572,2.2118840579710146,0.16058333333333333
2003-07-01,110.4568,0.8887096323529411,14.300000000000002,9.4,29.5,2.0,0.21836,7.971459173176432,2.4385184031477047,1.3947001394700065,11.960209924592611,3.24635701112721,2.1201413427561766,0.8191022,1.0,-0.4702902138233185,,1.0,2.5292857142857144,0.16649833333333333
2003-10-01,109.7389,0.8420871515151515,14.300000000000002,9.3,29.899999999999995,2.0,0.1589999999999999,9.070707831812076,1.69893948521862,0.9735744089012456,7.971459173176432,2.4385184031477047,1.3947001394700065,0.9456054,1.0,-0.021075064316391945,,1.0,2.4311764705882353,0.16958499999999999
2004-01-01,108.4347,0.80040390625,13.9,9.2,28.2,2.0,0.12516,9.61097798001951,0.7702883900726931,0.1387925052047212,9.070707831812076,1.69893948521862,0.9735744089012456,1.1777902,0.0,0.27225667983293533,,1.0,2.3234920634920635,0.17418499999999995
