const,fx,policyRate,bankCreditPnfs_yoy_L2,cpi_yoy_L1
0.0,-0.014440680844827511,0.0008189293689702026,-0.054701925184631364,0.017072321247796937
0.0,-0.021162967958298397,-0.003866225793635749,-0.049419863285238536,0.017763851138306565
0.0,-0.010950652267360965,-0.010163628602936115,-0.04534268821819296,0.01557729436578029
0.0,0.0062997084568587524,-0.007395411896945916,-0.04591970915744241,0.01951464790053251
0.0,0.010058038811857841,-0.007434036518425273,-0.03935490857784771,0.025248313637421235
0.0,0.002600113289049659,-0.004772781662982197,-0.03357002506800654,0.025767055547817108
0.0,0.014590876633806147,-0.004598755066740523,-0.031629048718905324,0.03468733596540005
0.0,0.01926727637051954,-0.013135024787920883,-0.00677635226512848,0.04724362864877549
0.0,0.02579647919391391,-0.013250045356271585,0.013081404055201347,0.05860332315849519
0.0,0.024616797990893245,-0.0006070407107790743,0.015646637714230565,0.06562889579331568
0.0,0.022904062078177957,0.009232928364235704,0.0052368205376205875,0.06489011180872695
0.0,0.0348128130143732,0.010602328642116845,0.015751287564417,0.07974823259788082
0.0,0.03911371382628204,0.010260423411968986,0.016125123469410026,0.08120064979671952
0.0,0.04240656744620537,0.009856599356312471,0.01636933852328184,0.07967815944020458
0.0,0.04369886846145619,0.009292246918653291,0.0158903261516798,0.07645270431115023
0.0,0.03602510748691657,0.007692274168916811,0.013747358481305127,0.06160575965538101
0.0,0.03141482347901274,0.006404089290908814,0.01066678006274742,0.043749384668753916
0.0,0.026346003582561936,0.005682780878241828,-0.001225059933672128,0.03499928138634459
0.0,0.019698717597934776,0.004364579963680626,-0.00972961827254494,0.02726546751474416
0.0,0.012336175583750447,0.004141942425872003,-0.002830441659557437,0.026668145499870663
0.0,0.0008622327164903254,-0.0023214207431783507,-0.010324046369905773,0.01320612153942875
0.0,-0.0031632093282087225,-0.012373640356508986,-0.002028953934286619,-0.0005561483860583394
0.0,-0.00364854177914367,-0.015100715281027988,-0.00653782531219349,-0.016698107414122206
0.0,-0.00298015145608133,-0.012134663435299444,-0.00813643514384239,-0.015544712142059325
0.0,-0.0033982959550849044,-0.01344742513204892,-0.006481404564956392,-0.015777982083891404
0.0,-0.0008569708640516183,-0.004339269887559567,-0.0095476248573641,-0.015907561759167948
0.0,-0.0025100636238448715,0.005132864658412473,-0.017713855178790254,-0.013719405755837214
0.0,-0.0034063799090336033,0.0036963363120230495,-0.015755272676219647,-0.016209828659616506
0.0,-0.006807518956570675,-0.0005810537149909578,-0.028325057163433486,-0.0003081358462713979
0.0,-0.0068500469874607,-0.0031672733637515193,-0.029565372487545573,0.007925486795725191
0.0,-0.005333233396654578,-0.0035192033575685857,-0.018234963175564188,0.010614005348866157
0.0,-0.00794936640861124,-0.01801188310195812,0.001326132058170515,0.021726880624610204
0.0,-0.003918361854657632,-0.003498984855013987,-0.0017934983171471685,0.023638051821667432
0.0,0.003468723336804942,-0.007111309434340001,0.008083118093400116,0.03507552660444617
0.0,0.014069764434616445,-0.012884491282884483,0.01139398888168671,0.04570583086550414
0.0,0.021124673810154492,-0.01864903678256269,0.009396410629756246,0.05104281796192481
0.0,0.013902314781307722,-0.010697369560784865,0.012237533143770634,0.05055723740885696
0.0,0.022148453396439435,-0.014767185350528962,0.012008793665186203,0.05797483864897913
0.0,0.021872557078272622,-0.016813306350331913,0.012324847041486463,0.05442318364952826
0.0,0.025369337095344235,-0.015115245394786142,0.012101856691965623,0.050947424400096676
0.0,0.02380220095736604,-0.012581183604138459,0.01183703888605578,0.04939950217538808
0.0,0.023542394062242237,-0.008914404704942171,0.01218067859889743,0.04678029613100079
0.0,0.02140669738293127,-0.0015438767628984352,0.009559804294731293,0.03309982781769577
0.0,0.019187541522510402,-0.0030844681063854295,0.007411483241198767,0.024145878776748758
0.0,0.007162832328567674,0.008953638951370522,0.007482267457371563,-0.009399632654917696
0.0,0.0009605443948794345,0.007283742633771908,0.0059571913319314265,-0.013117845913498058
0.0,-0.002552240527893446,0.006499361935357229,0.0037425429521272236,-0.014623304563997408
0.0,-0.01312986373348849,0.004056080466739331,0.005047983501740418,-0.014892173362773065
0.0,-0.016785858435846422,0.0028382862108037444,0.00451276993439933,-0.018617762694093473
0.0,-0.018142224994339814,0.0027308709415046904,0.002160043564299485,-0.019997161692658666
0.0,-0.018563942733940166,0.0026737926861596863,0.002147671766711028,-0.019933484770335783
0.0,-0.017203793778899124,0.003781742496694278,0.0022257028214107775,-0.02094194903265816
0.0,0.0016972677077274057,0.002638461665555951,0.0023233357827848523,-0.025000755980204303
0.0,-0.0026285061176213277,0.003497108403189486,-0.0004585175252123008,-0.014795431230854774
0.0,-0.005600140403057594,0.002067333608865738,-0.009917861558801633,-0.0006271778969630759
0.0,-0.004824747492734787,0.00438159409466607,-0.009674622794764219,0.0004653802984876165
0.0,-0.003188220984184227,0.00641663071788571,-0.0069762847210449765,0.0007944609846072126
0.0,0.005189956008516674,0.007273531527116575,-0.006486945988185653,0.010171095462560516
0.0,0.005240542981750878,0.0068681016655500575,0.00067233043741453,0.012756701707135108
0.0,0.006759313942811786,0.007745430013346777,-0.0002855441118981616,0.012702924483610331
0.0,0.008375269468292573,0.005579486045567137,0.006851479191541329,0.007861951374829914
0.0,0.006514755629946194,0.0003954655346433356,0.008207783634538827,0.010841221202372252
0.0,0.008057541028251762,0.0003415553409467975,0.004911584266346835,0.0175593387149047
0.0,0.008271146323768335,0.011500391574923014,0.00752024779731073,0.009346860308141913
0.0,0.005875975672165623,0.016990738214526572,0.007821653961241282,0.0016414422589832612
0.0,0.007421159029963747,0.018003420080171962,0.007363634881971848,-0.0022835691139562186
0.0,0.005895562689652252,0.01639513958110001,0.007812730523191931,-0.008967860046850547
0.0,0.004416371031365998,0.014884973068787985,0.007454918264297703,-0.010076944896163696
0.0,0.0020739084024125986,0.012364201744926504,0.004765039218009406,-0.0127485994098015
0.0,0.0007731166646590281,0.003969614460675075,0.0034454845680011205,-0.014971908131210512
0.0,-0.00040881869367240145,0.0014468503976922875,-0.00047551678258969334,-0.0164499914801263
0.0,-0.000532021914282268,0.0012651831569928619,-0.006070121533248311,-0.014047869968039776
0.0,-0.003560963749341681,0.0007383890973324015,-0.0057019842647332555,-0.014610848492848163
0.0,-0.001533661855205537,0.0035586631404930812,-0.007205892753463558,-0.013351893069361721
0.0,0.0005771103524921273,0.004734327181445223,-0.005097258056944156,-0.012622531595156942
0.0,-0.00022239138591885422,0.004246912519056423,0.0025184935966353805,-0.015042477219194552
0.0,-0.006366918176017862,-0.008726094474932325,0.0037904480508677806,0.013086532725951656
0.0,-0.007257939648861793,-0.018190442302061457,0.003751212302345266,0.021033499079794637
0.0,-0.006124317108747164,-0.017742742985974475,-0.0012279073874424285,0.022275085963424316
0.0,-0.003105684180732169,-0.006996672867203415,-0.007300660964651797,0.02172791408860576
0.0,0.0028511177537347975,0.0036640680854316088,-0.011096183174281578,0.018897337962862366
0.0,0.003423686606033698,0.009021466779058756,0.00019903717116449116,0.0025990130367017626
0.0,-0.004216009853530522,-0.006287626270463988,0.007357365314192066,0.027646061778254988
0.0,-0.0026650709369323523,-0.0013486729212900173,0.004168637242241857,0.021190978895419904
0.0,-0.00578715472467593,-0.003899699015732949,0.007099119090689783,0.021794518819770018
0.0,-0.006361359870693377,-0.00018147672537907055,0.00678930560198296,0.012720686145780747
0.0,0.001257110657447811,0.013745718870804922,0.0051701677988376105,-0.01432877860021108
0.0,0.0016902855880925926,0.01647302102715912,0.00532884381681015,-0.014880596052489637
0.0,0.0026833976341549713,0.01638802092105834,0.0028179216674152486,-0.01299100542760243
0.0,-0.00024021549439112277,0.016625605471886046,0.004695016999971813,-0.012040311256369023
0.0,0.004170122342725335,0.012879819673175917,0.004326012517485651,-0.00963574680029069
0.0,0.0012130234933874816,0.008684260748673296,-7.68948737595565e-05,-0.003648110652102332
0.0,-0.010752457287444485,-0.009617177050572537,0.007807656797058371,-0.009668749258439675
0.0,-0.010145571579682837,-0.008825401868944028,0.00601190091913395,-0.011610652443532671
0.0,-0.003900284338315032,-0.012902088488654045,0.00575838707924504,-0.008391374054335756
0.0,-0.008811774227933711,-0.009562129207224643,0.0008161539573620757,-0.005428661888190618
0.0,-0.0035684032755034425,-0.009526725156342763,4.5373256207312806e-05,-0.0035766592625441265
0.0,-0.0015567027970246272,-0.012018571349622108,0.0023803182135725366,-0.009336548954465798
0.0,-0.0006476141288248983,-0.011619699209850296,0.002974483267803407,-0.01520998075478019
0.0,-0.004639867547607537,-0.01528283510645906,6.126461683379602e-05,-0.012151554340221082
0.0,-0.0050198665238303875,-0.013300466080636397,-0.00022206305240160873,-0.02051428409521577
0.0,-0.0040053829397356825,-0.016307156193106492,-0.0006053481698154429,-0.02133716619977804
0.0,-0.0054355761296892525,-0.017797407276029843,-0.006030550335544831,-0.008497285755420308
0.0,-0.007398444823179489,-0.01977748110646644,-0.0032208087438084475,-0.015038264018776316
0.0,-0.0020142732546128174,-0.016396263961951263,-0.0012547972114180083,-0.009970136548768096
0.0,-0.003084451588929369,-0.021161985620392443,-1.1353655172570144e-05,-0.00902108557072097
0.0,-0.0032499535501801804,-0.019792600762684742,-0.0011968869618294775,-0.008934558982964518
0.0,-0.0016791394501660761,-0.017135430678686135,0.003156075984238669,-0.010156443017440325
0.0,0.00024643149773964976,-0.016198709987484107,0.002759474694157689,-0.010603426971829321
0.0,-0.00046839244778311694,-0.007652082874024017,0.0009383155537534549,-0.004594828642152607
0.0,0.0068031564531838735,-0.0030667829615185836,0.002745310843833977,-0.011078961011321553
0.0,0.00034871172174916865,0.008364100930098175,0.0025023709917104497,-0.0058196635313697695
0.0,0.003173468600684828,0.00940557318869196,0.004524729099716751,-0.008494507717527995
0.0,0.00418748200290338,0.012105274993041348,0.0024924856137522513,-0.008691061683593944
0.0,0.005830218872883961,0.01115603318139165,0.004531707627493233,-0.00966547512600755
0.0,0.005762595678352227,0.011052129921054074,0.00531433414041203,-0.013930195357265801
0.0,0.010750115125492812,0.0005950307055991289,0.0036351589867581425,-0.01550358201416202
0.0,0.009464696694030862,-0.003979072404786166,0.004262554264550999,-0.009856614389486823
0.0,0.009364544415061573,-0.0028557368702513486,0.0029005519608017493,-0.01374766915841974
0.0,0.0045322223283073984,-0.005858655475344676,0.002717600925880106,-0.007376089655963369
0.0,0.002206860796463843,-0.006005089900622806,0.006111253517906335,2.490506143658422e-05
0.0,0.0021428843641524507,-0.007550044668046212,0.005620249303178753,0.00018640685184436733
0.0,0.0023566669012234343,-0.006685757127447687,0.005775552377417626,0.004138007996707529
0.0,0.0009626648891571676,0.012007510289472521,0.004409492524605412,0.003780320773312269
0.0,0.0019684946500046862,0.01339631483156154,0.006980905256082224,0.0013800767356906363
0.0,0.000543644936956298,0.01589258151375816,0.006583932106350403,0.001958142752278036
0.0,0.0013062674821503605,0.014819747950932652,0.005466374337106572,0.003400660086863354
0.0,-0.0011721633977822422,0.019339383417109276,0.0059092143896941705,-0.005886229182451643
0.0,-0.003713539458722153,0.022615395058005562,0.0019131749535654307,-0.006376331967903753
0.0,-0.003353956984260549,0.022043475401133036,-0.0002388153934498405,-0.010693123973219372
0.0,-0.003415184204200159,0.01669248904860524,0.0019041541138631146,-0.007323706262177439
0.0,-0.0022750895781564395,0.010379861086635174,-0.004975351550428968,-0.0027451937608748266
0.0,-0.0023250393036278183,-0.0002463455506858736,-0.0024037145014244744,-0.010290937848917565
0.0,-0.004426444958462525,-0.010999034388742075,-0.004869590375551525,-0.013672678394445938
0.0,-0.008090424198039728,-0.017922378624916746,-0.007844740186328636,-0.015365680451523075
0.0,-0.010776552928350612,-0.017968988443790294,-0.0067917834424315515,-0.022310949455095395
0.0,-0.015757739637874694,-0.021470046963868297,-0.0027015395504759,-0.01758530529118616
0.0,-0.019572972294199645,-0.01704885661539265,-0.004370304058625152,-0.012885091603702676
0.0,-0.025190081237774394,-0.01926006463435897,-0.001964042670274466,-0.02162925011381958
0.0,-0.0242659975109882,-0.01964144287097497,-0.0019382634232988493,-0.02501720848622426
0.0,-0.03949957805118629,-0.016716246661239893,-0.0007868460996860449,-0.024156808492666642
0.0,-0.05566856283149718,-0.01364148362652486,0.0004946627613753663,-0.023971594358913537
0.0,-0.05576994228403237,-0.013478411456380854,0.000816516818213131,-0.0251858611735679
0.0,-0.05577330973157132,-0.0015417651298639612,0.0014717084599442387,-0.021357671515261245
0.0,-0.0124182385828135,-0.014102810971580766,0.0028266639835055683,-0.021707828742310083
0.0,-0.0056412779177344415,0.016988439913920957,-0.00119868621173282,-0.017040975077402435
0.0,-0.0018118858500702118,0.030571158071525134,-0.0010735446044009222,-0.0039675134796652856
0.0,-0.0031385702736952226,0.04126604648075499,-0.0012704231808311306,-0.006922104751597544
0.0,-0.025516606670548753,0.039823791371100016,0.0012369085913042,-0.004628688297621011
0.0,0.0006925383766883897,0.040593916400430315,0.0009545968238398927,-0.003059847793847439
0.0,0.0010665485374829586,0.033596793586234526,0.002249010837485912,0.0062096716601536175
0.0,-0.0001549399290297515,0.03821678953493574,0.0017955576472377288,0.00421089859210042
0.0,0.00216710665361461,0.04334720461249617,0.001322354123540208,0.004720074283382019
0.0,0.004108804660058922,0.04503120914206193,0.0017162744210281744,-0.00027437115801603795
0.0,0.0013706329169417585,0.04511078647353315,0.0016285605198481789,-0.004404699237284149
0.0,0.008261910720279956,0.04223767330034661,0.0019234689913673719,-0.009097422280706268
0.0,0.0016256062978982299,0.03458128820099318,0.002944691891993898,-0.012680312991965365
0.0,-0.0018703138972887246,0.03041514248862768,-9.935008709362592e-05,-0.019404151855915187
0.0,-0.003104687703403215,0.025218921575028617,-0.0010037377323624242,-0.02094358616450336
0.0,-0.005252196254637056,-0.0045730766084489,-0.0023278196688852402,-0.018562269519343318
0.0,-0.004357388228067975,-0.016222011804520663,0.00024977978507195075,-0.015018965343670062
0.0,-0.005005478150642375,-0.016869746341262724,0.0009810279791236099,-0.015521482189838025
0.0,-0.005004352725431999,-0.026081660186168847,0.0008773564526245536,-0.013288224360985623
0.0,-0.005867013095039511,-0.029276570513297885,0.0008723694420996253,-0.012787722160719567
0.0,-0.006956004516059693,-0.028740660509524788,0.0011912461531346707,-0.012891357630041966
0.0,-0.007571049339330785,-0.03163397326299673,0.0010231115137275992,-0.011583124648568628
0.0,-0.008059632495223923,-0.033310130367017333,0.0012162938182473226,-0.011177001856922289
0.0,-0.0056071656605990935,-0.04166265487502642,0.0015783717875638105,-0.01342626390042824
0.0,-0.0023308191715477734,-0.05312119687074755,0.0017037246998370392,-0.012798300434487828
0.0,-0.0038085536204425807,-0.050736418878477706,-0.00016209531708682334,-0.015344906856275884
0.0,-0.005010001668820223,-0.051211220148138635,-0.00028286533258778943,-0.015977049247780997
0.0,-0.004749406936625746,-0.0531143215974771,-0.0006545317771860937,-0.013401352761393355
0.0,-0.003968201991910974,-0.05121301182713523,-0.00036462828593812445,-0.014416545032449903
