const,fx,policyRate
0.0,-0.049109663063427435,-0.0029620744913700036
0.0,-0.061690753191651314,-0.001746382522105705
0.0,-0.04951892896817298,-0.00556205672910437
0.0,0.018120455464813858,-0.02279579265334178
0.0,0.04440628867392661,-0.0355128273461014
0.0,0.005199639307102188,-0.004391058697365224
0.0,0.05840422575827688,-0.02430104593222495
0.0,0.06053821584151592,-0.021264261095784606
0.0,0.07711036051885457,-0.013251248679298442
0.0,0.07088940450368682,0.025737658796133475
0.0,0.07159829688811442,0.019925602266157513
0.0,0.09892031705996487,0.0077319835682283155
0.0,0.10573107352684019,0.026669820191164036
0.0,0.12287819519464392,0.026363592974084894
0.0,0.12417274775158148,0.02722536984394537
0.0,0.10958213732752484,0.021013844026892912
0.0,0.07710307376633864,0.012880641374795231
0.0,0.0645458141079871,0.014013317708449904
0.0,0.05883945067384047,0.005698113300895784
0.0,0.04036270697164582,0.00347912489582086
0.0,-0.0006634886816027575,-0.007118563859839924
0.0,-0.013285983559908345,-0.025617769098025746
0.0,-0.015040921928011812,-0.027052163482294417
0.0,-0.013458256171725224,-0.026082844930060675
0.0,-0.013591044131317176,-0.024821239256707487
0.0,-0.008581239966733847,-0.007214014167257119
0.0,-0.015119475542742294,-0.00130336028378224
0.0,-0.017961408962146378,-0.0008301914553157985
0.0,-0.025278855705400928,-0.007124849528772756
0.0,-0.017871015698765404,-0.006781905310926959
0.0,-0.01465593987115426,-0.0020557817837106996
0.0,-0.012588034400832839,0.0003626958947279491
0.0,0.0011974261709838175,0.013941256793914362
0.0,0.012681731283373665,0.022040664553060196
0.0,0.041346349779923915,0.015423364133166615
0.0,0.06317495756666176,-0.001178960803663358
0.0,0.03439372579421615,0.024238171285542193
0.0,0.05937030612374656,0.010819170092290734
0.0,0.052640137328999116,0.0037378891068510713
0.0,0.07889226133818739,-0.00941347604879411
0.0,0.07230057061067782,-0.013263554578588809
0.0,0.06395595369744114,0.0023306043003685772
0.0,0.07991573184379376,-0.004287988672440406
0.0,0.0658936438744422,-0.017612212135281878
0.0,0.03336353390302975,-0.013689507464878261
0.0,0.0078104176247143185,-0.005993353184312582
0.0,-0.00232271120097721,-0.005357957609812729
0.0,-0.04289075695996871,0.008750437049893662
0.0,-0.04602639245480532,0.011886158873676323
0.0,-0.048995984939101615,0.010043969670659863
0.0,-0.04786304835841292,0.010549266108428127
0.0,-0.04960379670286784,0.004051111956650857
0.0,0.03980275156995049,-0.03435297312651528
0.0,0.034493534534121864,-0.012103351366531569
0.0,0.0027217780298087746,-0.009909080795478076
0.0,-0.0066894902210333385,-0.0009701088262954727
0.0,-0.005301644298888277,0.002722296040446963
0.0,0.0059990021621342746,0.012699748123704922
0.0,0.0035397465687128714,0.017448312801134305
0.0,0.009004005099995993,0.016895504849671852
0.0,0.011460978028771933,0.015040117907046806
0.0,0.008694152618409135,0.004110978873213753
0.0,0.01489692911709426,0.007982831885456107
0.0,0.008404710369941313,0.021139223974896596
0.0,0.00452668967685895,0.02286746687546838
0.0,0.004533333905856125,0.0192321004558471
0.0,0.005825320178410039,0.015104294290940743
0.0,0.002761570035072509,0.010938526423997246
0.0,-0.00832787237042794,0.003290650642302353
0.0,-0.0011963311876752414,-0.0036093908533803187
0.0,-0.0009611280413810163,-0.007024006354040466
0.0,-0.00963933137973072,-0.004822572482516989
0.0,-0.018109908070473465,-0.004225462588656228
0.0,-0.011076467083767057,0.005552414533449337
0.0,-0.0067521197022870185,-0.00020116492873057724
0.0,-0.012890290838549845,0.00435720763518475
0.0,-0.005342432777688373,0.0030784930367372
0.0,-0.006853996801073663,0.0011215242694015614
0.0,-0.006646516986656934,0.0021754443645477296
0.0,-0.007332425569184124,0.011000753080588765
0.0,-0.0014955022052163258,0.01669643472210737
0.0,0.0020340322874835694,0.010779282267321832
0.0,0.0042451666988199575,0.009816899309807923
0.0,0.005852264951099642,0.010090797763841692
0.0,0.0030113038150011563,0.00831116082292283
0.0,-0.0009322342951782048,0.00517506463394966
0.0,-0.0018426108462153935,0.008716956782736816
0.0,-0.004072610228613485,0.016464122099278028
0.0,-0.004650316418264993,0.017726095549587626
0.0,-0.007197829890646972,0.02125057525874581
0.0,1.7274208075832576e-05,0.017484090226644183
0.0,-0.007545695471344515,0.012894194672117009
0.0,-0.020198064869910014,-0.015139969356532675
0.0,-0.02174509261472849,-0.00623905911896145
0.0,-0.014256708669126966,-0.016510808137536515
0.0,-0.018028053977468518,-0.008268864487763494
0.0,-0.011555384763341862,-0.014741385482193437
0.0,-0.0059923193557187915,-0.019381417800905184
0.0,-0.0010431722467183135,-0.01853081400709925
0.0,-0.015962873256357854,-0.02084890975325834
0.0,-0.016402748788532335,-0.011746571478433908
0.0,-0.019290852713165805,-0.02167491782543948
0.0,-0.024509498428960795,-0.026097655548364854
0.0,-0.026413015357102266,-0.024411170079547448
0.0,-0.013604367473744787,-0.02059491726278793
0.0,-0.017525706283631735,-0.023963545121368952
0.0,-0.01251658080786001,-0.024714772239967715
0.0,-0.009396330311137718,-0.02211230796412565
0.0,-0.0106934226557496,-0.017160713957855477
0.0,-0.004632004419690929,-0.009167599755746778
0.0,-0.0019485837634420022,0.0020245319826062767
0.0,0.0007156778156058863,0.004993402252730448
0.0,0.015895217993238474,0.008062278382130899
0.0,0.00023382314626360312,0.009419340430176816
0.0,0.007998445408302359,0.00562793111166684
0.0,0.00205845828197198,0.005631568770913873
0.0,0.0011249870751635172,0.006548092489247211
0.0,0.0020408370686345735,-0.001164140698092524
0.0,0.0011563807015772909,-0.0014739687071414665
0.0,-0.0008159734270884655,0.0004136698899674229
0.0,0.0010524784761946648,-0.004486482471111231
0.0,-0.003028460208151955,-0.006691827305476181
0.0,0.004024395634478424,-0.003259801408567
0.0,-0.006102135218679905,0.022945412603439762
0.0,-0.0020552928038523534,0.022116292364371473
0.0,-0.005612358149664942,0.025209868467063645
0.0,-0.004962458835798315,0.021894021650077776
0.0,-0.005956674498738721,0.023064538685721347
0.0,-0.012288822065165732,0.02664025055244565
0.0,-0.01617443620110862,0.02427790073939832
0.0,-0.010288855961407535,0.021771683805563952
0.0,-0.014786980958015193,0.015664410841127394
0.0,-0.006404660736443475,-0.0013311239157337694
0.0,-0.013517262206878513,-0.017009022632846607
0.0,-0.023020586827769876,-0.029462448566046077
0.0,-0.02519042775471462,-0.028402675968536642
0.0,-0.030967686279618645,-0.021438049514836167
0.0,-0.03710892979899654,-0.014671140657446813
0.0,-0.04319617901172023,-0.025789857237250545
0.0,-0.03736705970950425,-0.035484190677234434
0.0,-0.05085101431090152,-0.029042056239559313
0.0,-0.06758495358430082,-0.02373321726830909
0.0,-0.0680285094253486,-0.023869661747885403
0.0,-0.06640919187571853,-9.952851803973317e-05
0.0,-0.029154251740837935,-0.019655032901791856
0.0,-0.02357544883940136,0.016964159463823306
0.0,-0.009253385304764378,0.03616307880060049
0.0,-0.009013101323798765,0.040494283247971906
0.0,-0.040718725621700286,0.0390215920234914
0.0,0.0019998018760816194,0.044006448516156524
0.0,-0.004734244238061364,0.03730531769047957
0.0,-0.001550283710239455,0.04436439936980605
0.0,0.0018949688388966025,0.051020377452950925
0.0,0.0007185363504686393,0.04861584298312664
0.0,-0.0026019088973407633,0.044783605936390816
0.0,0.003430938932287972,0.04738193588535069
0.0,-0.00608590190007817,0.043469794902193826
0.0,-0.016127176680020058,0.033664639471971895
0.0,-0.019667242580617313,0.025016254286456388
0.0,-0.013884747076081111,-0.01645984195434721
0.0,-0.014371245880611241,-0.022246587752306368
0.0,-0.015555253837956116,-0.022660931404680014
0.0,-0.015038842682552058,-0.028778058219177182
0.0,-0.01566877734963782,-0.032101144015032335
0.0,-0.017185494797595312,-0.032590492594172245
0.0,-0.016851392681419382,-0.035229793204634915
0.0,-0.017271049514238256,-0.036465187706926375
0.0,-0.0150136691777152,-0.04654620144981891
0.0,-0.014850939291354734,-0.055361980523739474
0.0,-0.015043295529612805,-0.057538208166952244
0.0,-0.01848486697068438,-0.056200922061689196
0.0,-0.0193054320855299,-0.05490783971414203
0.0,-0.015660187230678274,-0.055954817385354544
